,k=10_Average-based_0,k=10_Average-based_1,k=10_Average-based_2,k=10_Average-based_3,k=10_Average-based_4,k=10_Average-based_5,k=10_Average-based_6,k=10_Average-based_7,k=10_Average-based_8,k=10_Average-based_9,k=10_Onehot-based_0,k=10_Onehot-based_1,k=10_Onehot-based_2,k=10_Onehot-based_3,k=10_Onehot-based_4,k=10_Onehot-based_5,k=10_Onehot-based_6,k=10_Onehot-based_7,k=10_Onehot-based_8,k=10_Onehot-based_9,k=10_wNMF-based_0,k=10_wNMF-based_1,k=10_wNMF-based_2,k=10_wNMF-based_3,k=10_wNMF-based_4,k=10_wNMF-based_5,k=10_wNMF-based_6,k=10_wNMF-based_7,k=10_wNMF-based_8,k=10_wNMF-based_9,k=11_Average-based_0,k=11_Average-based_1,k=11_Average-based_2,k=11_Average-based_3,k=11_Average-based_4,k=11_Average-based_5,k=11_Average-based_6,k=11_Average-based_7,k=11_Average-based_8,k=11_Average-based_9,k=11_Onehot-based_0,k=11_Onehot-based_1,k=11_Onehot-based_2,k=11_Onehot-based_3,k=11_Onehot-based_4,k=11_Onehot-based_5,k=11_Onehot-based_6,k=11_Onehot-based_7,k=11_Onehot-based_8,k=11_Onehot-based_9,k=11_wNMF-based_0,k=11_wNMF-based_1,k=11_wNMF-based_2,k=11_wNMF-based_3,k=11_wNMF-based_4,k=11_wNMF-based_5,k=11_wNMF-based_6,k=11_wNMF-based_7,k=11_wNMF-based_8,k=11_wNMF-based_9,k=12_Average-based_0,k=12_Average-based_1,k=12_Average-based_2,k=12_Average-based_3,k=12_Average-based_4,k=12_Average-based_5,k=12_Average-based_6,k=12_Average-based_7,k=12_Average-based_8,k=12_Average-based_9,k=12_Onehot-based_0,k=12_Onehot-based_1,k=12_Onehot-based_2,k=12_Onehot-based_3,k=12_Onehot-based_4,k=12_Onehot-based_5,k=12_Onehot-based_6,k=12_Onehot-based_7,k=12_Onehot-based_8,k=12_Onehot-based_9,k=12_wNMF-based_0,k=12_wNMF-based_1,k=12_wNMF-based_2,k=12_wNMF-based_3,k=12_wNMF-based_4,k=12_wNMF-based_5,k=12_wNMF-based_6,k=12_wNMF-based_7,k=12_wNMF-based_8,k=12_wNMF-based_9,k=13_Average-based_0,k=13_Average-based_1,k=13_Average-based_2,k=13_Average-based_3,k=13_Average-based_4,k=13_Average-based_5,k=13_Average-based_6,k=13_Average-based_7,k=13_Average-based_8,k=13_Average-based_9,k=13_Onehot-based_0,k=13_Onehot-based_1,k=13_Onehot-based_2,k=13_Onehot-based_3,k=13_Onehot-based_4,k=13_Onehot-based_5,k=13_Onehot-based_6,k=13_Onehot-based_7,k=13_Onehot-based_8,k=13_Onehot-based_9,k=13_wNMF-based_0,k=13_wNMF-based_1,k=13_wNMF-based_2,k=13_wNMF-based_3,k=13_wNMF-based_4,k=13_wNMF-based_5,k=13_wNMF-based_6,k=13_wNMF-based_7,k=13_wNMF-based_8,k=13_wNMF-based_9,k=14_Average-based_0,k=14_Average-based_1,k=14_Average-based_2,k=14_Average-based_3,k=14_Average-based_4,k=14_Average-based_5,k=14_Average-based_6,k=14_Average-based_7,k=14_Average-based_8,k=14_Average-based_9,k=14_Onehot-based_0,k=14_Onehot-based_1,k=14_Onehot-based_2,k=14_Onehot-based_3,k=14_Onehot-based_4,k=14_Onehot-based_5,k=14_Onehot-based_6,k=14_Onehot-based_7,k=14_Onehot-based_8,k=14_Onehot-based_9,k=14_wNMF-based_0,k=14_wNMF-based_1,k=14_wNMF-based_2,k=14_wNMF-based_3,k=14_wNMF-based_4,k=14_wNMF-based_5,k=14_wNMF-based_6,k=14_wNMF-based_7,k=14_wNMF-based_8,k=14_wNMF-based_9,k=15_Average-based_0,k=15_Average-based_1,k=15_Average-based_2,k=15_Average-based_3,k=15_Average-based_4,k=15_Average-based_5,k=15_Average-based_6,k=15_Average-based_7,k=15_Average-based_8,k=15_Average-based_9,k=15_Onehot-based_0,k=15_Onehot-based_1,k=15_Onehot-based_2,k=15_Onehot-based_3,k=15_Onehot-based_4,k=15_Onehot-based_5,k=15_Onehot-based_6,k=15_Onehot-based_7,k=15_Onehot-based_8,k=15_Onehot-based_9,k=15_wNMF-based_0,k=15_wNMF-based_1,k=15_wNMF-based_2,k=15_wNMF-based_3,k=15_wNMF-based_4,k=15_wNMF-based_5,k=15_wNMF-based_6,k=15_wNMF-based_7,k=15_wNMF-based_8,k=15_wNMF-based_9,k=16_Average-based_0,k=16_Average-based_1,k=16_Average-based_2,k=16_Average-based_3,k=16_Average-based_4,k=16_Average-based_5,k=16_Average-based_6,k=16_Average-based_7,k=16_Average-based_8,k=16_Average-based_9,k=16_Onehot-based_0,k=16_Onehot-based_1,k=16_Onehot-based_2,k=16_Onehot-based_3,k=16_Onehot-based_4,k=16_Onehot-based_5,k=16_Onehot-based_6,k=16_Onehot-based_7,k=16_Onehot-based_8,k=16_Onehot-based_9,k=16_wNMF-based_0,k=16_wNMF-based_1,k=16_wNMF-based_2,k=16_wNMF-based_3,k=16_wNMF-based_4,k=16_wNMF-based_5,k=16_wNMF-based_6,k=16_wNMF-based_7,k=16_wNMF-based_8,k=16_wNMF-based_9,k=17_Average-based_0,k=17_Average-based_1,k=17_Average-based_2,k=17_Average-based_3,k=17_Average-based_4,k=17_Average-based_5,k=17_Average-based_6,k=17_Average-based_7,k=17_Average-based_8,k=17_Average-based_9,k=17_Onehot-based_0,k=17_Onehot-based_1,k=17_Onehot-based_2,k=17_Onehot-based_3,k=17_Onehot-based_4,k=17_Onehot-based_5,k=17_Onehot-based_6,k=17_Onehot-based_7,k=17_Onehot-based_8,k=17_Onehot-based_9,k=17_wNMF-based_0,k=17_wNMF-based_1,k=17_wNMF-based_2,k=17_wNMF-based_3,k=17_wNMF-based_4,k=17_wNMF-based_5,k=17_wNMF-based_6,k=17_wNMF-based_7,k=17_wNMF-based_8,k=17_wNMF-based_9,k=18_Average-based_0,k=18_Average-based_1,k=18_Average-based_2,k=18_Average-based_3,k=18_Average-based_4,k=18_Average-based_5,k=18_Average-based_6,k=18_Average-based_7,k=18_Average-based_8,k=18_Average-based_9,k=18_Onehot-based_0,k=18_Onehot-based_1,k=18_Onehot-based_2,k=18_Onehot-based_3,k=18_Onehot-based_4,k=18_Onehot-based_5,k=18_Onehot-based_6,k=18_Onehot-based_7,k=18_Onehot-based_8,k=18_Onehot-based_9,k=18_wNMF-based_0,k=18_wNMF-based_1,k=18_wNMF-based_2,k=18_wNMF-based_3,k=18_wNMF-based_4,k=18_wNMF-based_5,k=18_wNMF-based_6,k=18_wNMF-based_7,k=18_wNMF-based_8,k=18_wNMF-based_9,k=19_Average-based_0,k=19_Average-based_1,k=19_Average-based_2,k=19_Average-based_3,k=19_Average-based_4,k=19_Average-based_5,k=19_Average-based_6,k=19_Average-based_7,k=19_Average-based_8,k=19_Average-based_9,k=19_Onehot-based_0,k=19_Onehot-based_1,k=19_Onehot-based_2,k=19_Onehot-based_3,k=19_Onehot-based_4,k=19_Onehot-based_5,k=19_Onehot-based_6,k=19_Onehot-based_7,k=19_Onehot-based_8,k=19_Onehot-based_9,k=19_wNMF-based_0,k=19_wNMF-based_1,k=19_wNMF-based_2,k=19_wNMF-based_3,k=19_wNMF-based_4,k=19_wNMF-based_5,k=19_wNMF-based_6,k=19_wNMF-based_7,k=19_wNMF-based_8,k=19_wNMF-based_9,k=20_Average-based_0,k=20_Average-based_1,k=20_Average-based_2,k=20_Average-based_3,k=20_Average-based_4,k=20_Average-based_5,k=20_Average-based_6,k=20_Average-based_7,k=20_Average-based_8,k=20_Average-based_9,k=20_Onehot-based_0,k=20_Onehot-based_1,k=20_Onehot-based_2,k=20_Onehot-based_3,k=20_Onehot-based_4,k=20_Onehot-based_5,k=20_Onehot-based_6,k=20_Onehot-based_7,k=20_Onehot-based_8,k=20_Onehot-based_9,k=20_wNMF-based_0,k=20_wNMF-based_1,k=20_wNMF-based_2,k=20_wNMF-based_3,k=20_wNMF-based_4,k=20_wNMF-based_5,k=20_wNMF-based_6,k=20_wNMF-based_7,k=20_wNMF-based_8,k=20_wNMF-based_9
0,8,2,7,0,3,7,4,7,4,3,6,5,4,7,5,3,0,3,2,5,8,5,3,6,5,4,6,5,6,2,5,6,7,7,10,6,9,2,4,1,3,5,7,0,9,6,8,7,6,5,9,3,8,10,6,5,6,5,10,4,9,9,8,5,10,4,6,5,6,5,3,11,6,3,6,9,6,6,4,6,9,9,5,2,8,0,10,7,0,2,4,9,7,7,3,7,0,9,1,7,0,4,10,10,3,9,2,9,6,4,10,5,3,9,5,10,0,0,9,4,10,7,5,6,6,12,1,6,2,6,3,7,9,13,4,7,10,6,12,8,0,4,12,9,8,1,2,7,7,2,8,0,12,4,8,4,5,7,7,13,3,8,5,6,11,6,4,12,5,12,8,9,11,13,3,11,10,0,7,0,8,9,4,5,10,6,0,6,9,9,8,6,4,7,0,2,0,0,10,8,6,12,13,8,0,12,11,7,0,9,13,5,10,13,6,14,9,12,7,5,4,7,5,13,9,9,5,10,2,7,9,1,15,12,6,2,2,0,6,0,0,8,2,12,10,7,6,17,7,2,0,10,12,5,8,15,12,6,3,7,17,4,10,5,11,10,7,13,9,7,5,7,16,10,0,8,12,11,7,7,17,5,9,15,7,6,18,5,14,8,8,5,10,7,2,15,6,5,5,8,4,6,17,10,10,12,8,5,5,6,17,9,13,6,15,16,6,10,6,8,11,7,18,12,4,0,8,7,3,2
1,4,7,3,6,7,2,0,3,4,1,9,4,2,0,4,9,6,6,9,3,9,2,9,2,2,0,8,0,3,9,2,10,4,9,3,3,4,10,1,3,10,9,3,8,0,10,2,5,10,6,8,0,3,6,5,9,10,8,6,5,10,10,4,4,9,11,4,7,11,9,1,7,7,6,4,3,4,7,11,8,2,2,1,9,0,7,0,0,7,7,10,12,2,0,7,5,12,11,11,6,9,6,4,4,7,1,12,11,4,11,5,0,11,0,4,12,3,6,6,1,11,13,10,2,11,4,13,3,13,2,5,9,10,11,0,12,11,1,4,5,9,9,6,4,4,9,8,4,0,12,4,13,10,9,6,1,14,3,14,11,10,13,13,3,5,13,3,1,14,6,0,0,10,7,2,4,1,8,0,7,1,6,13,14,7,15,9,0,10,11,12,1,8,4,8,6,12,9,7,15,8,6,2,7,4,3,7,3,11,4,4,2,13,11,10,6,16,16,10,8,5,5,13,3,7,2,4,5,10,12,2,14,5,5,4,12,11,10,8,6,12,6,4,3,15,16,15,8,13,9,8,1,6,3,4,16,2,3,5,11,5,9,3,7,6,8,16,6,15,12,4,16,18,11,10,7,5,16,10,5,4,0,16,2,5,18,8,17,6,18,4,0,13,8,10,18,4,9,10,5,6,8,0,5,12,4,6,6,8,18,14,16,5,16,18,6,2,0,17,1,6,4,11,13,15,15,12,10,11,3
2,2,8,1,2,0,6,7,8,3,7,6,5,4,7,5,3,0,3,2,5,8,7,6,3,8,3,9,8,9,7,5,6,7,7,10,6,9,2,4,1,3,5,7,0,9,6,8,7,6,5,9,3,6,9,6,4,0,5,8,4,7,6,6,10,7,8,7,10,10,7,3,9,6,8,8,9,11,6,10,11,9,7,6,11,6,9,6,7,9,10,8,5,5,12,4,2,3,8,9,11,7,8,8,12,9,9,8,7,11,3,12,12,10,10,7,9,11,1,2,7,8,4,6,8,5,0,8,11,0,4,10,7,8,10,8,0,0,12,12,9,13,12,9,13,6,12,5,3,12,11,11,12,4,0,3,11,9,13,10,10,12,0,14,6,0,14,12,14,13,10,12,2,11,4,13,13,3,2,9,10,11,8,11,10,1,12,15,15,13,8,14,9,12,12,11,14,10,10,12,3,15,1,5,11,11,6,4,14,13,13,7,9,8,2,16,11,8,2,14,16,10,16,8,6,13,15,13,9,14,10,5,15,7,15,15,13,15,16,14,7,17,15,13,17,14,6,17,11,15,5,11,15,11,11,10,8,6,5,16,17,11,16,14,10,3,1,13,10,13,13,3,10,8,17,5,14,7,1,15,9,7,12,13,18,16,12,6,16,17,9,12,4,15,6,16,4,18,10,16,13,9,17,9,15,16,1,15,14,19,13,11,14,9,18,5,3,18,15,0,7,8,9,1,16,17,19,2,0,16,17
3,8,2,7,0,3,7,4,7,4,3,6,5,4,7,5,3,0,3,2,5,8,5,3,6,5,4,6,5,6,2,5,6,7,7,10,6,9,2,4,1,3,5,7,0,9,6,8,7,6,5,9,3,8,10,6,5,6,5,10,4,9,9,8,5,10,4,6,5,6,5,3,11,6,3,6,9,6,6,4,6,9,9,5,2,8,0,10,7,0,2,4,9,7,7,3,7,0,9,1,7,0,4,10,10,3,9,2,9,6,4,10,5,3,9,5,10,0,0,9,4,10,7,5,6,6,12,1,6,2,6,3,7,9,13,4,7,10,6,12,8,0,4,12,9,8,1,2,7,7,2,8,0,12,4,8,4,5,7,7,13,3,8,5,6,11,6,4,12,5,12,8,9,11,13,3,11,10,0,7,0,8,9,4,5,10,6,0,6,9,9,8,6,4,7,0,2,0,0,10,8,6,12,13,8,0,12,11,7,0,9,13,5,10,13,6,14,9,12,7,5,4,7,5,13,9,9,5,10,2,7,9,1,15,12,6,2,2,0,6,0,0,8,2,12,10,7,6,17,7,2,0,10,12,5,8,15,12,6,3,7,17,4,10,5,11,10,7,13,9,7,5,7,16,10,0,8,12,11,7,7,17,5,9,15,7,6,18,5,14,8,8,5,10,7,2,15,6,5,5,8,4,6,17,10,10,12,8,5,5,6,17,9,13,6,15,16,6,10,6,8,11,7,18,12,4,0,8,7,3,2
4,8,2,7,0,3,7,4,7,4,3,6,5,4,7,5,3,0,3,2,5,8,5,3,6,5,4,6,5,6,2,5,6,7,7,10,6,9,2,4,1,3,5,7,0,9,6,8,7,6,5,9,3,8,10,6,5,6,5,10,4,9,9,8,5,10,4,6,5,6,5,3,11,6,3,6,9,6,6,4,6,9,9,5,2,8,0,10,7,0,2,4,9,7,7,3,7,0,9,1,7,0,4,10,10,3,9,2,9,6,4,10,5,3,9,5,10,0,0,9,4,10,7,5,6,6,12,1,6,2,6,3,7,9,13,4,7,10,6,12,8,0,4,12,9,8,1,2,7,7,2,8,0,12,4,8,4,5,7,7,13,3,8,5,6,11,6,4,12,5,12,8,9,11,13,3,11,10,0,7,0,8,9,4,5,10,6,0,6,9,9,8,6,4,7,0,2,0,0,10,8,6,12,13,8,0,12,11,7,0,9,13,5,10,13,6,14,9,12,7,5,4,7,5,13,9,9,5,10,2,7,9,1,15,12,6,2,2,0,6,0,0,8,2,12,10,7,6,17,7,2,0,10,12,5,8,15,12,6,3,7,17,4,10,5,11,10,7,13,9,7,5,7,16,10,0,8,12,11,7,7,17,5,9,15,7,6,18,5,14,8,8,5,10,7,2,15,6,5,5,8,4,6,17,10,10,12,8,5,5,6,17,9,13,6,15,16,6,10,6,8,11,7,18,12,4,0,8,7,3,2
5,2,8,1,2,0,6,7,8,3,7,1,4,9,8,9,6,0,8,3,8,8,7,6,3,8,3,9,8,9,7,5,6,7,7,2,6,9,2,4,1,8,10,8,9,8,8,0,10,0,10,9,3,6,9,6,4,0,4,8,9,7,6,6,10,7,8,7,10,10,7,9,10,10,11,11,11,10,9,5,7,6,7,6,11,6,9,6,6,9,10,8,5,5,12,4,2,3,8,9,11,10,11,9,11,12,8,10,10,9,10,12,12,10,10,7,9,11,12,2,7,8,4,6,8,5,0,8,11,0,4,11,6,12,12,11,11,13,13,11,10,13,12,9,13,6,12,5,3,12,11,11,12,14,0,3,11,10,9,12,3,13,9,2,12,14,12,11,9,9,2,13,13,8,4,13,13,3,2,9,10,11,15,14,11,9,12,2,13,15,10,9,8,13,13,13,10,15,12,0,4,10,14,14,13,13,10,10,13,14,11,7,13,15,2,11,16,15,15,9,15,0,10,10,9,16,11,12,12,7,13,16,16,7,11,16,13,15,12,2,13,15,17,16,1,9,12,12,12,15,17,12,13,5,0,14,11,11,10,7,10,12,12,6,17,15,12,14,14,1,10,3,10,17,5,5,18,13,17,0,17,15,13,7,10,13,15,17,12,11,10,17,4,9,6,13,16,14,18,1,1,16,13,15,13,0,2,14,11,17,19,0,8,9,11,6,2,12,11,13,13,17,9,12,11,13,17,10,19,13,13
6,2,8,1,2,0,6,7,8,3,7,1,4,9,8,9,6,0,8,3,8,8,7,6,3,8,3,9,8,9,7,5,6,7,7,2,6,9,2,4,1,8,10,8,9,8,8,0,10,0,10,9,3,6,9,6,4,0,4,8,9,7,6,6,10,7,8,7,10,10,7,9,10,10,11,11,11,10,9,5,7,6,7,6,11,6,9,6,6,9,10,8,5,5,12,4,2,3,8,9,11,10,11,9,11,12,8,10,10,9,10,12,12,10,10,7,9,11,12,2,7,8,4,6,8,5,0,8,11,0,4,11,6,12,12,11,11,13,13,11,10,13,12,9,13,6,12,5,3,12,11,11,12,14,0,3,11,10,9,12,3,13,9,2,12,14,12,11,9,9,2,13,13,8,4,13,13,3,2,9,10,11,15,14,11,9,12,2,13,15,10,9,8,13,13,13,10,15,12,0,4,10,14,14,13,13,10,10,13,14,11,7,13,15,2,11,16,15,15,9,15,0,10,10,9,16,11,12,12,7,13,16,16,7,11,16,13,15,12,2,13,15,17,16,1,9,12,12,12,15,17,12,13,5,0,14,11,11,10,7,10,12,12,6,17,15,12,14,14,1,10,3,10,17,5,5,18,13,17,0,17,15,13,7,10,13,15,17,12,11,10,17,4,9,6,13,16,14,18,1,1,16,13,15,13,0,2,14,11,17,19,0,8,9,11,6,2,12,11,13,13,17,9,12,11,13,17,10,19,13,13
7,2,8,1,2,0,6,7,8,3,7,1,4,9,8,9,6,0,8,3,8,8,7,6,3,8,3,9,8,9,7,5,6,7,7,2,6,9,2,4,1,8,10,8,9,8,8,0,10,0,10,9,3,6,9,6,4,0,4,8,9,7,6,6,10,7,8,7,10,10,7,9,10,10,11,11,11,10,9,5,7,6,7,6,11,6,9,6,6,9,10,8,5,5,12,4,2,3,8,9,11,10,11,9,11,12,8,10,10,9,10,12,12,10,10,7,9,11,12,2,7,8,4,6,8,5,0,8,11,0,4,11,6,12,12,11,11,13,13,11,10,13,12,9,13,6,12,5,3,12,11,11,12,14,0,3,11,10,9,12,3,13,9,2,12,14,12,11,9,9,2,13,13,8,4,13,13,3,2,9,10,11,15,14,11,9,12,2,13,15,10,9,8,13,13,13,10,15,12,0,4,10,14,14,13,13,10,10,13,14,11,7,13,15,2,11,16,15,15,9,15,0,10,10,9,16,11,12,12,7,13,16,16,7,11,16,13,15,12,2,13,15,17,16,1,9,12,12,12,15,17,12,13,5,0,14,11,11,10,7,10,12,12,6,17,15,12,14,14,1,10,3,10,17,5,5,18,13,17,0,17,15,13,7,10,13,15,17,12,11,10,17,4,9,6,13,16,14,18,1,1,16,13,15,13,0,2,14,11,17,19,0,8,9,11,6,2,12,11,13,13,17,9,12,11,13,17,10,19,13,13
8,2,8,1,2,0,6,7,8,3,7,1,5,9,8,9,6,0,8,3,8,8,7,6,3,8,3,9,8,9,7,5,6,7,7,2,6,9,2,4,1,8,10,8,9,8,8,0,10,0,10,9,3,6,9,6,4,0,4,8,9,7,6,6,10,7,8,7,10,10,7,9,10,10,11,11,11,10,9,5,7,6,7,6,11,6,9,6,6,9,10,8,5,5,12,4,2,3,8,9,11,10,11,9,11,12,8,10,10,9,10,12,12,10,10,7,9,11,12,2,7,8,4,6,8,5,0,8,11,0,4,11,6,12,12,11,11,13,13,11,10,13,12,9,13,6,12,5,3,12,11,11,12,14,0,3,11,10,9,12,3,13,9,2,12,14,12,11,9,9,2,13,13,8,4,13,13,3,2,9,10,11,15,14,11,9,12,2,13,15,10,9,8,13,13,13,10,15,12,0,4,10,14,14,13,13,10,10,13,14,11,7,13,15,2,11,16,15,15,9,15,0,10,10,9,16,11,12,12,7,13,16,16,7,11,16,13,15,12,2,13,15,17,16,1,9,12,12,12,15,17,12,13,5,0,14,11,11,10,7,10,12,12,6,17,15,12,14,14,1,10,3,10,17,5,5,18,13,17,0,17,15,13,7,10,13,15,17,12,11,10,17,4,9,6,13,16,14,18,1,1,16,13,15,13,0,2,14,11,17,19,0,8,9,11,6,2,12,11,13,13,17,9,12,11,13,17,10,19,13,13
9,8,2,7,0,3,7,4,7,4,3,6,5,4,7,5,3,0,3,2,5,8,5,3,6,5,4,6,5,6,2,5,6,7,7,10,6,9,2,4,1,3,5,7,0,9,6,8,7,6,5,9,3,8,10,6,5,6,5,10,4,9,9,8,5,10,4,6,5,6,5,3,11,6,3,6,9,6,6,4,6,9,9,5,2,8,0,10,7,0,2,4,9,7,7,3,7,0,9,1,7,0,4,10,10,3,9,2,9,6,4,10,5,3,9,5,10,0,0,9,4,10,7,5,6,6,12,1,6,2,6,3,7,9,13,4,7,10,6,12,8,0,4,12,9,8,1,2,7,7,2,8,0,12,4,8,4,5,7,7,13,3,8,5,6,11,6,4,12,5,12,8,9,11,13,3,11,10,0,7,0,8,9,4,5,10,6,0,6,9,9,8,6,4,7,0,2,0,0,10,8,6,12,13,8,0,12,11,7,0,9,13,5,10,13,6,14,9,12,7,5,4,7,5,13,9,9,5,10,2,7,9,1,15,12,6,2,2,0,6,0,0,8,2,12,10,7,6,17,7,2,0,10,12,5,8,15,12,6,3,7,17,4,10,5,11,10,7,13,9,7,5,7,16,10,0,8,12,11,7,7,17,5,9,15,7,6,18,5,14,8,8,5,10,7,2,15,6,5,5,8,4,6,17,10,10,12,8,5,5,6,17,9,13,6,15,16,6,10,6,8,11,7,18,12,4,0,8,7,3,2
