,k=10_Average-based_0,k=10_Average-based_1,k=10_Average-based_2,k=10_Average-based_3,k=10_Average-based_4,k=10_Average-based_5,k=10_Average-based_6,k=10_Average-based_7,k=10_Average-based_8,k=10_Average-based_9,k=10_Onehot-based_0,k=10_Onehot-based_1,k=10_Onehot-based_2,k=10_Onehot-based_3,k=10_Onehot-based_4,k=10_Onehot-based_5,k=10_Onehot-based_6,k=10_Onehot-based_7,k=10_Onehot-based_8,k=10_Onehot-based_9,k=10_wNMF-based_0,k=10_wNMF-based_1,k=10_wNMF-based_2,k=10_wNMF-based_3,k=10_wNMF-based_4,k=10_wNMF-based_5,k=10_wNMF-based_6,k=10_wNMF-based_7,k=10_wNMF-based_8,k=10_wNMF-based_9,k=11_Average-based_0,k=11_Average-based_1,k=11_Average-based_2,k=11_Average-based_3,k=11_Average-based_4,k=11_Average-based_5,k=11_Average-based_6,k=11_Average-based_7,k=11_Average-based_8,k=11_Average-based_9,k=11_Onehot-based_0,k=11_Onehot-based_1,k=11_Onehot-based_2,k=11_Onehot-based_3,k=11_Onehot-based_4,k=11_Onehot-based_5,k=11_Onehot-based_6,k=11_Onehot-based_7,k=11_Onehot-based_8,k=11_Onehot-based_9,k=11_wNMF-based_0,k=11_wNMF-based_1,k=11_wNMF-based_2,k=11_wNMF-based_3,k=11_wNMF-based_4,k=11_wNMF-based_5,k=11_wNMF-based_6,k=11_wNMF-based_7,k=11_wNMF-based_8,k=11_wNMF-based_9,k=12_Average-based_0,k=12_Average-based_1,k=12_Average-based_2,k=12_Average-based_3,k=12_Average-based_4,k=12_Average-based_5,k=12_Average-based_6,k=12_Average-based_7,k=12_Average-based_8,k=12_Average-based_9,k=12_Onehot-based_0,k=12_Onehot-based_1,k=12_Onehot-based_2,k=12_Onehot-based_3,k=12_Onehot-based_4,k=12_Onehot-based_5,k=12_Onehot-based_6,k=12_Onehot-based_7,k=12_Onehot-based_8,k=12_Onehot-based_9,k=12_wNMF-based_0,k=12_wNMF-based_1,k=12_wNMF-based_2,k=12_wNMF-based_3,k=12_wNMF-based_4,k=12_wNMF-based_5,k=12_wNMF-based_6,k=12_wNMF-based_7,k=12_wNMF-based_8,k=12_wNMF-based_9,k=13_Average-based_0,k=13_Average-based_1,k=13_Average-based_2,k=13_Average-based_3,k=13_Average-based_4,k=13_Average-based_5,k=13_Average-based_6,k=13_Average-based_7,k=13_Average-based_8,k=13_Average-based_9,k=13_Onehot-based_0,k=13_Onehot-based_1,k=13_Onehot-based_2,k=13_Onehot-based_3,k=13_Onehot-based_4,k=13_Onehot-based_5,k=13_Onehot-based_6,k=13_Onehot-based_7,k=13_Onehot-based_8,k=13_Onehot-based_9,k=13_wNMF-based_0,k=13_wNMF-based_1,k=13_wNMF-based_2,k=13_wNMF-based_3,k=13_wNMF-based_4,k=13_wNMF-based_5,k=13_wNMF-based_6,k=13_wNMF-based_7,k=13_wNMF-based_8,k=13_wNMF-based_9,k=14_Average-based_0,k=14_Average-based_1,k=14_Average-based_2,k=14_Average-based_3,k=14_Average-based_4,k=14_Average-based_5,k=14_Average-based_6,k=14_Average-based_7,k=14_Average-based_8,k=14_Average-based_9,k=14_Onehot-based_0,k=14_Onehot-based_1,k=14_Onehot-based_2,k=14_Onehot-based_3,k=14_Onehot-based_4,k=14_Onehot-based_5,k=14_Onehot-based_6,k=14_Onehot-based_7,k=14_Onehot-based_8,k=14_Onehot-based_9,k=14_wNMF-based_0,k=14_wNMF-based_1,k=14_wNMF-based_2,k=14_wNMF-based_3,k=14_wNMF-based_4,k=14_wNMF-based_5,k=14_wNMF-based_6,k=14_wNMF-based_7,k=14_wNMF-based_8,k=14_wNMF-based_9,k=15_Average-based_0,k=15_Average-based_1,k=15_Average-based_2,k=15_Average-based_3,k=15_Average-based_4,k=15_Average-based_5,k=15_Average-based_6,k=15_Average-based_7,k=15_Average-based_8,k=15_Average-based_9,k=15_Onehot-based_0,k=15_Onehot-based_1,k=15_Onehot-based_2,k=15_Onehot-based_3,k=15_Onehot-based_4,k=15_Onehot-based_5,k=15_Onehot-based_6,k=15_Onehot-based_7,k=15_Onehot-based_8,k=15_Onehot-based_9,k=15_wNMF-based_0,k=15_wNMF-based_1,k=15_wNMF-based_2,k=15_wNMF-based_3,k=15_wNMF-based_4,k=15_wNMF-based_5,k=15_wNMF-based_6,k=15_wNMF-based_7,k=15_wNMF-based_8,k=15_wNMF-based_9,k=16_Average-based_0,k=16_Average-based_1,k=16_Average-based_2,k=16_Average-based_3,k=16_Average-based_4,k=16_Average-based_5,k=16_Average-based_6,k=16_Average-based_7,k=16_Average-based_8,k=16_Average-based_9,k=16_Onehot-based_0,k=16_Onehot-based_1,k=16_Onehot-based_2,k=16_Onehot-based_3,k=16_Onehot-based_4,k=16_Onehot-based_5,k=16_Onehot-based_6,k=16_Onehot-based_7,k=16_Onehot-based_8,k=16_Onehot-based_9,k=16_wNMF-based_0,k=16_wNMF-based_1,k=16_wNMF-based_2,k=16_wNMF-based_3,k=16_wNMF-based_4,k=16_wNMF-based_5,k=16_wNMF-based_6,k=16_wNMF-based_7,k=16_wNMF-based_8,k=16_wNMF-based_9,k=17_Average-based_0,k=17_Average-based_1,k=17_Average-based_2,k=17_Average-based_3,k=17_Average-based_4,k=17_Average-based_5,k=17_Average-based_6,k=17_Average-based_7,k=17_Average-based_8,k=17_Average-based_9,k=17_Onehot-based_0,k=17_Onehot-based_1,k=17_Onehot-based_2,k=17_Onehot-based_3,k=17_Onehot-based_4,k=17_Onehot-based_5,k=17_Onehot-based_6,k=17_Onehot-based_7,k=17_Onehot-based_8,k=17_Onehot-based_9,k=17_wNMF-based_0,k=17_wNMF-based_1,k=17_wNMF-based_2,k=17_wNMF-based_3,k=17_wNMF-based_4,k=17_wNMF-based_5,k=17_wNMF-based_6,k=17_wNMF-based_7,k=17_wNMF-based_8,k=17_wNMF-based_9,k=18_Average-based_0,k=18_Average-based_1,k=18_Average-based_2,k=18_Average-based_3,k=18_Average-based_4,k=18_Average-based_5,k=18_Average-based_6,k=18_Average-based_7,k=18_Average-based_8,k=18_Average-based_9,k=18_Onehot-based_0,k=18_Onehot-based_1,k=18_Onehot-based_2,k=18_Onehot-based_3,k=18_Onehot-based_4,k=18_Onehot-based_5,k=18_Onehot-based_6,k=18_Onehot-based_7,k=18_Onehot-based_8,k=18_Onehot-based_9,k=18_wNMF-based_0,k=18_wNMF-based_1,k=18_wNMF-based_2,k=18_wNMF-based_3,k=18_wNMF-based_4,k=18_wNMF-based_5,k=18_wNMF-based_6,k=18_wNMF-based_7,k=18_wNMF-based_8,k=18_wNMF-based_9,k=19_Average-based_0,k=19_Average-based_1,k=19_Average-based_2,k=19_Average-based_3,k=19_Average-based_4,k=19_Average-based_5,k=19_Average-based_6,k=19_Average-based_7,k=19_Average-based_8,k=19_Average-based_9,k=19_Onehot-based_0,k=19_Onehot-based_1,k=19_Onehot-based_2,k=19_Onehot-based_3,k=19_Onehot-based_4,k=19_Onehot-based_5,k=19_Onehot-based_6,k=19_Onehot-based_7,k=19_Onehot-based_8,k=19_Onehot-based_9,k=19_wNMF-based_0,k=19_wNMF-based_1,k=19_wNMF-based_2,k=19_wNMF-based_3,k=19_wNMF-based_4,k=19_wNMF-based_5,k=19_wNMF-based_6,k=19_wNMF-based_7,k=19_wNMF-based_8,k=19_wNMF-based_9,k=20_Average-based_0,k=20_Average-based_1,k=20_Average-based_2,k=20_Average-based_3,k=20_Average-based_4,k=20_Average-based_5,k=20_Average-based_6,k=20_Average-based_7,k=20_Average-based_8,k=20_Average-based_9,k=20_Onehot-based_0,k=20_Onehot-based_1,k=20_Onehot-based_2,k=20_Onehot-based_3,k=20_Onehot-based_4,k=20_Onehot-based_5,k=20_Onehot-based_6,k=20_Onehot-based_7,k=20_Onehot-based_8,k=20_Onehot-based_9,k=20_wNMF-based_0,k=20_wNMF-based_1,k=20_wNMF-based_2,k=20_wNMF-based_3,k=20_wNMF-based_4,k=20_wNMF-based_5,k=20_wNMF-based_6,k=20_wNMF-based_7,k=20_wNMF-based_8,k=20_wNMF-based_9
0,2,4,4,2,2,6,9,1,7,3,3,2,4,2,3,2,5,5,3,1,7,1,3,2,2,4,2,0,0,4,2,3,3,5,4,4,3,7,2,3,3,6,3,2,3,3,3,1,3,1,2,9,5,3,2,2,2,4,6,4,2,0,3,5,8,3,4,5,2,4,9,4,6,1,2,2,3,2,10,8,4,3,5,6,4,0,3,3,4,6,0,4,4,0,4,2,3,3,0,5,3,1,4,2,4,2,8,5,4,5,3,9,4,6,3,8,4,6,2,2,11,1,6,2,7,5,6,2,3,1,0,2,2,0,3,4,1,3,2,1,0,6,3,9,1,0,4,2,4,8,10,3,3,1,5,11,14,14,6,1,5,2,3,2,5,3,4,4,11,8,6,2,3,2,3,4,3,3,0,0,4,12,3,10,7,15,7,2,8,4,1,1,5,1,4,3,11,5,10,4,4,2,4,7,4,9,3,12,4,7,1,2,5,5,3,4,4,5,6,2,2,8,2,2,3,3,5,1,3,1,9,0,9,9,3,2,1,4,3,4,15,5,3,6,3,4,7,3,10,0,4,2,3,3,1,10,3,6,6,12,5,3,4,4,6,4,2,2,8,6,4,3,4,10,4,7,7,6,10,4,3,1,2,2,4,5,2,2,6,2,8,5,4,5,1,13,0,2,3,5,3,0,2,9,3,3,6,3,8,4,3,15,17,5,0,17,10,15,10,5,18,4,4,6,0,5,4,6,11,1
1,2,4,4,2,2,6,9,1,7,3,3,2,4,2,3,2,5,5,3,1,7,1,3,2,2,4,2,0,0,4,2,3,3,5,4,4,3,7,2,3,3,6,3,2,3,3,3,1,3,1,2,9,5,3,2,2,2,4,6,4,2,0,3,5,8,3,4,5,2,4,9,4,6,1,2,2,3,2,10,8,4,3,5,6,4,0,3,3,4,6,0,4,4,0,4,2,3,3,0,5,3,1,4,2,4,2,8,5,4,5,3,9,4,6,3,8,4,6,2,2,11,1,6,2,7,5,6,2,3,1,0,2,2,0,3,4,1,3,2,1,0,6,3,9,1,0,4,2,4,8,10,3,3,1,5,11,14,14,6,1,5,2,3,2,5,3,4,4,11,8,6,2,3,2,3,4,3,3,0,0,4,12,3,10,7,15,7,2,8,4,1,1,5,1,4,3,11,5,10,4,4,2,4,7,4,9,3,12,4,7,1,2,14,5,3,4,4,5,6,2,2,8,2,2,3,3,5,1,3,1,9,0,9,9,3,2,1,4,3,4,2,5,12,6,3,4,7,3,10,0,4,2,3,3,1,10,3,6,6,12,5,3,4,4,6,4,2,2,8,6,4,3,4,10,4,7,7,6,10,4,3,1,2,2,4,5,2,2,6,2,8,5,4,5,1,13,0,2,3,5,18,0,14,9,3,3,6,3,19,4,3,15,17,5,0,17,10,15,10,5,18,4,4,6,0,5,4,6,11,1
2,2,4,4,2,2,6,9,1,7,3,3,2,4,2,3,2,5,5,3,1,7,1,3,2,2,4,2,0,0,4,2,3,3,5,4,4,3,7,2,3,3,6,3,2,3,3,3,1,3,1,2,9,5,3,2,2,2,4,6,4,2,0,3,5,8,3,4,5,2,4,9,4,6,1,2,2,3,2,10,8,4,3,5,6,4,0,3,3,4,6,0,4,4,0,4,2,3,3,0,5,3,1,4,2,4,2,8,5,4,5,3,9,4,6,3,8,4,6,2,2,11,1,6,2,7,5,6,2,3,1,0,2,2,0,3,4,1,3,2,1,0,6,3,9,1,0,4,2,4,8,10,3,3,1,5,11,14,14,6,1,5,2,3,2,5,3,4,4,11,8,6,2,3,2,3,4,3,3,0,0,4,12,3,10,7,15,7,2,8,4,1,1,5,1,4,3,11,5,10,4,4,2,4,7,4,9,3,12,4,7,1,2,5,5,3,4,4,5,6,2,2,8,2,2,3,3,5,1,3,1,9,0,9,9,3,2,1,4,3,4,15,5,3,6,3,4,7,3,10,0,4,2,3,3,1,10,3,6,6,12,5,3,4,4,6,4,2,2,8,6,4,3,4,10,4,7,7,6,10,4,3,1,2,2,4,5,2,2,6,2,8,5,4,5,1,13,0,2,3,5,3,0,2,9,3,3,6,3,8,4,3,15,17,5,0,17,10,15,10,5,18,4,4,6,0,5,4,6,11,1
3,2,4,4,2,2,6,9,1,7,3,3,2,4,2,3,2,5,5,3,1,7,1,3,2,2,4,2,0,0,4,2,3,3,5,4,4,3,7,2,3,3,6,3,2,3,3,3,1,3,1,2,9,5,3,2,2,2,4,6,4,2,0,3,5,8,3,4,5,2,4,9,4,6,1,2,2,3,2,10,8,4,3,5,6,4,0,3,3,4,6,0,4,4,0,4,2,3,3,0,5,3,1,4,2,4,2,8,5,4,5,3,9,4,6,3,8,4,6,2,2,11,1,6,2,7,5,6,2,3,1,0,2,2,0,3,4,1,3,2,1,0,6,3,9,1,0,4,2,4,8,10,3,3,1,5,11,14,14,6,1,5,2,3,2,5,3,4,4,11,8,6,2,3,2,3,4,3,3,0,0,4,12,3,10,7,15,7,2,8,4,1,1,5,1,4,3,11,5,10,4,4,2,4,7,4,9,3,12,4,7,1,2,5,5,3,4,4,5,6,2,2,8,2,2,3,3,5,1,3,1,9,0,9,9,3,2,1,4,3,4,15,5,3,6,3,4,7,3,10,0,4,2,3,3,1,10,3,6,6,12,5,3,4,4,6,4,2,2,8,6,4,3,4,10,4,7,7,6,10,4,3,1,2,2,4,5,2,2,6,2,8,5,4,5,1,13,0,2,3,5,3,0,2,9,3,3,6,3,8,4,3,15,17,5,0,17,10,15,10,5,18,4,4,6,0,5,4,6,11,1
4,5,5,3,4,4,3,6,3,0,4,0,6,7,3,1,5,7,2,0,4,4,4,5,3,4,6,4,5,3,5,7,4,6,0,6,3,5,4,3,7,9,4,7,4,5,4,5,6,5,5,4,5,6,4,6,3,0,6,3,3,3,7,5,3,3,5,3,2,5,5,2,3,5,5,3,7,4,6,4,4,5,0,3,0,6,5,5,7,5,2,5,6,5,4,5,3,0,5,4,7,4,5,7,4,6,7,0,6,2,3,7,6,6,11,2,2,12,7,3,3,4,6,7,4,6,3,8,6,5,6,6,7,5,3,8,2,5,9,0,3,3,5,5,2,4,3,5,6,6,5,3,5,4,4,7,6,5,2,10,10,4,5,5,8,7,6,0,3,6,5,3,6,6,6,4,2,0,4,4,3,3,5,4,4,9,4,0,5,9,5,4,5,3,5,5,4,5,3,7,5,3,3,5,3,2,5,6,3,2,5,5,5,7,6,5,0,6,6,3,3,4,6,5,7,5,5,8,8,6,3,7,5,3,5,4,5,7,6,5,3,7,6,4,4,0,5,5,4,8,4,5,5,7,5,5,15,7,2,7,5,9,5,5,3,4,6,4,5,6,5,0,5,6,5,5,5,5,9,8,5,4,3,4,15,2,4,3,3,3,3,5,3,2,6,3,2,5,5,5,3,4,3,5,4,5,5,5,4,7,5,0,5,5,6,6,4,4,7,7,3,2,3,5,4,7,6,3,14,5,8
5,4,6,5,5,6,5,4,6,6,2,5,4,3,5,4,7,2,3,6,3,3,5,8,9,3,1,5,6,6,9,3,9,4,8,8,5,0,5,5,1,4,3,4,3,4,0,4,3,7,8,7,4,8,7,5,4,4,5,4,6,5,5,7,4,4,6,0,4,4,6,4,5,4,7,6,0,7,3,9,5,2,4,4,2,5,3,7,5,0,0,8,9,1,9,1,5,4,6,6,6,1,4,9,6,3,6,7,4,5,2,5,4,8,0,4,5,0,4,5,6,6,4,1,5,3,4,7,5,4,0,4,4,6,7,5,3,0,5,8,9,5,3,2,6,5,5,2,7,7,4,6,7,6,9,2,3,4,5,0,8,9,6,6,7,0,5,6,8,2,3,0,3,10,7,6,3,9,5,6,4,8,0,5,6,4,9,4,3,11,3,7,4,6,7,1,7,7,6,4,2,6,6,3,10,5,7,5,4,3,2,6,6,6,8,12,7,5,4,7,15,8,9,4,9,7,7,9,9,7,8,4,1,6,6,5,11,9,0,2,5,6,15,5,7,7,9,11,5,6,6,2,6,6,0,8,7,5,3,5,6,4,6,8,6,0,7,6,4,4,7,13,7,3,6,9,6,11,17,6,6,7,4,6,6,6,7,8,6,5,4,6,13,5,7,4,12,6,4,4,7,7,11,4,0,12,11,4,9,6,6,6,0,3,13,5,0,5,3,4,7,9,7,6,5,5,7,8,4,6,3
6,2,4,4,2,2,6,9,1,7,3,3,2,4,2,3,2,5,5,3,1,7,1,3,2,2,4,2,0,0,4,2,3,3,5,4,4,3,7,2,3,3,6,3,2,3,3,3,1,3,1,2,9,5,3,2,2,2,4,6,4,2,0,3,5,8,3,4,5,2,4,9,4,6,1,2,2,3,2,10,8,4,3,5,6,4,0,3,3,4,6,0,4,4,0,4,2,3,3,0,5,3,1,4,2,4,2,8,5,4,5,3,9,4,6,3,8,4,6,2,2,11,1,6,2,7,5,6,2,3,1,0,2,2,0,3,4,1,3,2,1,0,6,3,9,1,0,4,2,4,8,10,3,3,1,5,11,14,14,6,1,5,2,3,2,5,3,4,4,11,8,6,2,3,2,3,4,3,3,0,0,4,12,3,10,7,15,7,2,8,4,1,1,5,1,4,3,11,5,10,4,4,2,4,7,4,9,3,12,4,7,1,2,5,5,3,4,4,5,6,2,2,8,2,2,3,3,5,1,3,1,9,0,9,9,3,2,1,4,3,4,15,5,3,6,3,4,7,3,10,0,4,2,3,3,1,10,3,6,6,12,5,3,4,4,6,4,2,2,8,6,4,3,4,10,4,7,7,6,10,4,3,1,2,2,4,5,2,2,6,2,8,5,4,5,1,13,0,2,3,5,3,0,2,9,3,3,6,3,8,4,3,15,17,5,0,17,10,15,10,5,18,4,4,6,0,5,4,6,11,1
7,4,6,5,5,6,5,4,6,6,2,5,4,3,5,4,7,2,3,6,3,3,5,8,9,3,1,5,6,6,9,3,9,4,8,8,5,0,5,5,1,4,3,4,3,4,0,4,3,7,8,7,4,8,7,5,4,4,5,4,6,5,5,7,4,4,6,0,4,4,6,4,5,4,7,6,0,7,3,9,5,2,4,4,2,5,3,7,5,0,0,8,9,1,9,1,5,4,6,6,6,1,4,9,6,3,6,7,4,5,2,5,4,8,0,4,5,0,4,5,6,6,4,1,5,3,4,7,5,4,0,4,4,6,7,5,3,0,5,8,9,5,3,2,6,5,5,2,7,7,4,6,7,6,9,2,3,4,5,0,8,9,6,6,7,0,5,6,8,2,3,0,3,10,7,6,3,9,5,6,4,8,0,5,6,4,9,4,3,11,3,7,4,6,7,1,7,7,6,4,2,6,6,3,10,5,7,5,4,3,2,6,6,6,8,12,7,5,4,7,15,8,9,4,9,7,7,9,9,7,8,4,1,6,6,5,11,9,0,2,5,6,15,5,7,7,9,11,5,6,6,2,6,6,0,8,7,5,3,5,6,4,6,8,6,0,7,6,4,4,7,13,7,3,6,9,6,11,17,6,6,7,4,6,6,6,7,8,6,5,4,6,13,5,7,4,12,6,4,4,7,7,11,4,0,12,11,4,9,6,6,6,0,3,13,5,0,5,3,4,7,9,7,6,5,5,7,8,4,6,3
8,5,5,3,4,4,3,6,3,0,4,0,6,7,3,1,5,7,2,0,4,4,4,5,3,4,6,4,5,3,5,7,4,6,0,6,3,5,4,3,7,9,4,7,4,5,4,5,6,5,5,4,5,6,4,6,3,0,6,3,3,3,7,5,3,3,5,3,2,5,5,2,3,5,5,3,7,4,6,4,4,5,0,3,0,6,5,5,7,5,2,5,6,5,4,5,3,0,5,4,7,4,5,7,4,6,7,0,6,2,3,7,6,6,11,2,2,12,7,3,3,4,6,7,4,6,3,8,6,5,6,6,7,5,3,8,2,5,9,0,3,3,5,5,2,4,3,5,6,6,5,3,5,4,4,7,6,5,2,10,10,4,5,5,8,7,6,0,3,6,5,3,6,6,6,4,2,0,4,4,3,3,5,4,4,9,4,0,5,9,5,4,5,3,5,5,4,5,3,7,5,3,3,5,3,2,5,6,3,2,5,5,5,7,6,5,0,6,6,3,3,4,6,5,7,5,5,8,8,6,3,7,5,3,5,4,5,7,6,5,3,7,6,4,4,0,5,5,4,8,4,5,5,7,5,5,15,7,2,7,5,9,5,5,3,4,6,4,5,6,5,0,5,6,5,5,5,5,9,8,5,4,3,4,15,2,4,3,3,3,3,5,3,2,6,3,2,5,5,5,3,4,3,5,4,5,5,5,4,7,5,0,5,5,6,6,4,4,7,7,3,2,3,5,4,7,6,3,14,5,8
9,4,6,5,5,6,5,4,6,6,2,5,4,3,5,4,7,2,3,6,3,3,5,8,9,3,1,5,6,6,9,3,9,4,8,8,5,0,5,5,1,4,3,4,3,4,0,4,3,7,8,7,4,8,7,5,4,4,5,4,6,5,5,7,4,4,6,0,4,4,6,4,5,4,7,6,0,7,3,9,5,2,4,4,2,5,3,7,5,0,0,8,9,1,9,1,5,4,6,6,6,1,4,9,6,3,6,7,4,5,2,5,4,8,0,4,5,0,4,5,6,6,4,1,5,3,4,7,5,4,0,4,4,6,7,5,3,0,5,8,9,5,3,2,6,5,5,2,7,7,4,6,7,6,9,2,3,4,5,0,8,9,6,6,7,0,5,6,8,2,3,0,3,10,7,6,3,9,5,6,4,8,0,5,6,4,9,4,3,11,3,7,4,6,7,1,7,7,6,4,2,6,6,3,10,5,7,5,4,3,2,6,6,6,8,12,7,5,4,7,15,8,9,4,9,7,7,9,9,7,8,4,1,6,6,5,11,9,0,2,5,6,15,5,7,7,9,11,5,6,6,2,6,6,0,8,7,5,3,5,6,4,6,8,6,0,7,6,4,4,7,13,7,3,6,9,6,11,17,6,6,7,4,6,6,6,7,8,6,5,4,6,13,5,7,4,12,6,4,4,7,7,11,4,0,12,11,4,9,6,6,6,0,3,13,5,0,5,3,4,7,9,7,6,5,5,7,8,4,6,3
