,BASS_0,BASS_1,BASS_2,BASS_3,BASS_4,BASS_5,BASS_6,BASS_7,BASS_8,BASS_9,BayesSpace_0,BayesSpace_1,BayesSpace_2,BayesSpace_3,BayesSpace_4,BayesSpace_5,BayesSpace_6,BayesSpace_7,BayesSpace_8,BayesSpace_9,SpatialPCA_0,SpatialPCA_1,SpatialPCA_2,SpatialPCA_3,SpatialPCA_4,SpatialPCA_5,SpatialPCA_6,SpatialPCA_7,SpatialPCA_8,SpatialPCA_9,SEDR_0,SEDR_1,SEDR_2,SEDR_3,SEDR_4,SEDR_5,SEDR_6,SEDR_7,SEDR_8,SEDR_9,SpaGCN_0,SpaGCN_1,SpaGCN_2,SpaGCN_3,SpaGCN_4,SpaGCN_5,SpaGCN_6,SpaGCN_7,SpaGCN_8,SpaGCN_9,STAGATE_0,STAGATE_1,STAGATE_2,STAGATE_3,STAGATE_4,STAGATE_5,STAGATE_6,STAGATE_7,STAGATE_8,STAGATE_9
0,9,4,5,2,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,5,11,7,1,11,6,7,2,5,2,9,5,1,2,4,4,3,3,0,0,5,0,2,1,2,0,5,4,5,3,1,1,1,2,1,2,1,1,1,2
1,8,4,5,2,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,5,11,7,1,11,7,7,2,5,3,4,1,10,7,4,9,5,7,4,0,5,0,2,1,2,0,5,4,5,3,1,1,2,2,8,9,1,2,7,2
2,12,4,5,12,3,4,5,12,6,3,1,1,1,1,1,1,1,1,1,1,5,3,7,1,11,7,7,2,5,3,8,4,5,6,5,2,1,2,1,0,5,0,2,1,2,0,5,4,5,3,1,1,1,2,2,2,1,1,1,2
3,1,11,4,8,11,8,3,11,3,10,2,2,2,2,2,2,2,2,2,2,5,11,7,1,11,7,7,2,2,3,2,5,10,0,8,5,4,2,4,0,5,0,2,1,2,0,5,4,5,3,1,9,9,2,7,9,1,1,7,8
4,9,4,5,2,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,5,11,7,1,11,7,7,2,5,3,9,5,1,2,2,4,9,0,7,0,5,0,2,1,2,0,5,4,5,3,1,1,1,2,2,2,1,1,1,2
5,1,11,4,8,11,8,3,11,3,10,5,5,5,5,5,5,5,5,5,5,5,11,7,1,11,7,7,2,5,3,5,0,8,5,8,2,6,6,0,0,5,0,2,1,2,0,5,4,5,3,1,9,9,2,7,9,1,1,7,8
6,1,11,4,8,11,8,3,11,3,10,2,2,2,2,2,2,2,2,2,2,5,11,7,1,11,7,7,2,5,3,2,7,10,0,10,9,4,2,4,0,5,0,2,1,2,0,5,4,5,3,1,9,9,2,7,9,1,1,7,8
7,9,4,5,2,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,5,11,7,1,11,7,7,2,5,2,9,5,1,2,0,4,3,3,0,0,5,0,2,1,2,0,5,4,5,3,1,1,1,2,1,2,1,1,1,2
8,11,4,5,2,3,4,11,4,10,3,1,1,1,1,1,1,1,1,1,1,5,11,7,1,11,7,7,2,2,3,0,3,2,8,1,3,7,4,5,0,10,0,8,4,1,9,0,6,3,1,1,9,9,2,7,9,1,1,7,8
9,9,4,5,2,3,4,11,5,10,3,1,1,1,1,1,1,1,1,1,1,5,11,7,1,11,7,7,2,5,3,9,5,1,2,0,5,3,3,7,0,5,0,2,1,2,0,5,4,5,3,1,1,1,2,2,2,1,1,1,2
