,BASS_0,BASS_1,BASS_2,BASS_3,BASS_4,BASS_5,BASS_6,BASS_7,BASS_8,BASS_9,BayesSpace_0,BayesSpace_1,BayesSpace_2,BayesSpace_3,BayesSpace_4,BayesSpace_5,BayesSpace_6,BayesSpace_7,BayesSpace_8,BayesSpace_9,SpatialPCA_0,SpatialPCA_1,SpatialPCA_2,SpatialPCA_3,SpatialPCA_4,SpatialPCA_5,SpatialPCA_6,SpatialPCA_7,SpatialPCA_8,SpatialPCA_9,SEDR_0,SEDR_1,SEDR_2,SEDR_3,SEDR_4,SEDR_5,SEDR_6,SEDR_7,SEDR_8,SEDR_9,SpaGCN_0,SpaGCN_1,SpaGCN_2,SpaGCN_3,SpaGCN_4,SpaGCN_5,SpaGCN_6,SpaGCN_7,SpaGCN_8,SpaGCN_9,STAGATE_0,STAGATE_1,STAGATE_2,STAGATE_3,STAGATE_4,STAGATE_5,STAGATE_6,STAGATE_7,STAGATE_8,STAGATE_9
0,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,7,7,4,6,4,6,0,5,2,2,4,0,7,2,6,8,3,3,9,1,3,4,4,2,3,1,1,1,2,1,1,1,1,1,1
1,7,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,6,5,6,2,0,3,6,3,1,1,0,8,8,3,3,9,1,3,4,4,2,3,1,1,2,2,8,1,1,2,7,1
2,4,9,10,6,8,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,6,5,5,4,4,6,1,3,6,6,8,3,8,3,3,2,1,3,5,7,2,3,1,1,1,2,2,1,1,1,1,1
3,10,8,6,10,10,5,2,4,6,7,2,2,2,2,2,2,2,2,2,2,6,1,9,2,2,8,7,4,4,5,1,0,5,2,2,4,0,1,0,6,8,3,3,9,1,3,4,4,2,3,1,1,8,2,7,4,1,1,7,7
4,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,6,5,0,1,2,0,0,0,0,7,2,1,8,3,3,9,1,3,4,4,2,3,1,1,1,2,2,1,1,1,1,1
5,10,8,6,10,10,5,2,4,6,7,5,5,5,5,5,5,5,5,5,5,6,1,9,2,2,8,7,4,6,5,6,3,5,4,5,5,4,1,7,7,8,3,3,9,1,3,4,4,2,3,1,1,8,2,7,4,1,1,7,7
6,10,8,6,10,10,5,2,4,6,7,2,2,2,2,2,2,2,2,2,2,6,1,9,2,2,8,7,4,6,5,6,0,5,2,2,4,0,1,0,3,8,3,3,9,1,3,4,4,2,3,1,1,8,2,7,4,1,1,7,7
7,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,6,4,0,0,5,2,2,4,0,7,2,6,8,3,3,9,1,3,4,4,2,3,1,1,1,2,1,1,1,1,1,1
8,9,5,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,4,5,2,3,2,3,4,5,5,4,3,2,9,3,8,3,4,8,8,5,8,2,1,1,8,2,7,4,1,1,7,7
9,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,6,5,1,0,5,2,2,4,0,7,2,6,8,3,3,9,1,3,4,4,2,3,1,1,1,2,2,1,1,1,1,1
10,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,6,5,1,0,3,2,2,4,0,8,4,5,8,3,3,9,1,3,4,4,2,3,1,1,1,2,2,1,1,1,1,1
11,7,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,6,5,0,5,5,2,2,2,0,3,2,1,8,3,3,9,1,3,4,4,2,3,1,1,1,2,2,1,1,1,1,1
12,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,6,5,1,0,5,2,2,4,0,7,2,6,8,3,3,9,1,3,4,4,2,3,1,1,1,2,2,1,1,1,1,1
13,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,5,2,2,7,8,3,1,4,1,0,5,6,2,0,0,2,1,6,8,3,3,2,1,3,4,4,2,3,1,1,2,2,2,1,1,1,1,1
14,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,5,2,2,7,8,3,1,4,5,1,1,2,0,4,0,0,2,0,8,3,3,2,1,3,4,4,2,3,1,1,2,2,2,1,1,1,1,1
15,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,5,2,2,7,8,3,1,4,8,8,8,5,7,6,7,5,4,3,8,3,3,2,1,3,4,4,2,3,1,1,2,2,2,1,1,1,1,1
16,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,6,5,5,0,4,2,1,6,0,5,4,3,8,3,3,9,1,3,4,4,2,3,1,1,1,2,2,1,1,1,1,1
17,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,6,5,1,0,3,6,9,7,4,2,7,0,8,3,3,9,1,3,4,4,2,3,1,1,1,2,2,1,1,1,1,1
18,6,7,1,3,9,3,3,2,8,1,6,6,6,6,6,6,6,6,6,6,1,6,3,4,7,1,3,9,8,7,4,2,2,0,5,1,3,3,0,0,1,6,2,5,8,2,3,1,1,6,2,2,3,3,3,2,2,3,2,2
19,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,1,4,1,0,5,2,2,4,0,7,1,6,8,3,3,2,1,3,4,4,2,3,1,1,1,2,1,1,1,1,1,1
20,5,9,3,6,3,10,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,8,7,4,6,5,0,1,8,2,0,1,4,7,7,1,8,3,3,9,1,3,4,4,2,3,1,1,1,2,2,1,1,1,1,1
21,10,8,6,10,10,5,2,4,6,7,2,2,2,2,2,2,2,2,2,2,6,1,9,2,2,8,7,4,6,5,6,0,5,0,6,8,8,1,0,7,8,3,3,9,1,3,4,4,2,3,1,1,1,2,2,1,1,1,1,1
22,5,9,3,6,3,4,1,1,1,2,7,7,7,7,7,7,7,7,7,7,9,1,8,1,8,5,2,7,4,6,1,0,3,1,2,4,9,2,1,3,6,3,7,6,9,6,5,4,6,3,4,2,2,2,2,4,1,2,2,2
23,5,9,3,6,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,9,2,2,7,10,3,1,4,7,4,4,2,1,4,6,2,4,5,8,3,3,9,1,3,4,4,2,3,1,1,1,2,1,1,1,1,1,1
24,7,2,3,10,3,10,10,8,1,2,2,2,2,2,2,2,2,2,2,2,6,1,9,2,2,7,10,3,1,4,7,7,0,1,2,4,3,2,2,5,8,3,3,9,1,3,4,4,2,3,1,1,1,2,1,1,1,1,1,1
