,BASS_0,BASS_1,BASS_2,BASS_3,BASS_4,BASS_5,BASS_6,BASS_7,BASS_8,BASS_9,BayesSpace_0,BayesSpace_1,BayesSpace_2,BayesSpace_3,BayesSpace_4,BayesSpace_5,BayesSpace_6,BayesSpace_7,BayesSpace_8,BayesSpace_9,SpatialPCA_0,SpatialPCA_1,SpatialPCA_2,SpatialPCA_3,SpatialPCA_4,SpatialPCA_5,SpatialPCA_6,SpatialPCA_7,SpatialPCA_8,SpatialPCA_9,SEDR_0,SEDR_1,SEDR_2,SEDR_3,SEDR_4,SEDR_5,SEDR_6,SEDR_7,SEDR_8,SEDR_9,SpaGCN_0,SpaGCN_1,SpaGCN_2,SpaGCN_3,SpaGCN_4,SpaGCN_5,SpaGCN_6,SpaGCN_7,SpaGCN_8,SpaGCN_9,STAGATE_0,STAGATE_1,STAGATE_2,STAGATE_3,STAGATE_4,STAGATE_5,STAGATE_6,STAGATE_7,STAGATE_8,STAGATE_9
0,3,7,4,13,1,12,9,4,12,14,1,1,1,1,6,6,1,1,1,1,14,16,1,12,14,13,2,8,10,9,6,11,0,8,9,1,0,17,9,2,7,8,11,0,0,0,5,2,15,6,4,2,1,4,1,1,4,1,1,1
1,13,7,4,13,15,19,20,13,12,14,7,7,7,7,7,7,7,7,7,7,12,15,1,2,16,7,7,3,3,10,15,17,15,1,13,13,15,3,12,15,2,0,11,0,0,0,4,2,0,2,1,11,2,10,1,11,11,6,1,10
2,17,19,2,10,1,12,9,1,11,4,3,3,3,3,3,3,3,3,3,3,6,13,10,7,2,3,4,1,10,14,3,5,5,7,12,6,11,10,7,1,7,8,11,0,0,0,5,11,0,6,3,3,1,3,4,4,2,3,4,4
3,15,9,11,9,1,5,2,1,11,4,4,4,4,4,1,7,4,4,4,4,14,16,1,12,14,13,2,8,10,9,14,1,0,2,3,1,3,1,0,1,7,8,11,0,0,0,5,2,0,6,4,2,1,4,1,1,4,1,1,1
4,15,9,11,9,1,5,2,1,11,12,7,4,4,7,7,7,4,7,7,7,14,5,1,12,14,13,2,8,10,9,6,1,0,14,3,1,0,1,0,2,7,8,11,0,0,0,5,2,0,6,4,2,1,4,1,1,4,1,1,1
5,20,18,2,14,2,7,19,8,10,10,3,3,3,3,3,3,3,3,3,3,17,10,6,13,7,19,5,4,14,2,16,12,16,13,17,16,0,6,14,2,14,8,10,11,12,10,5,11,14,6,2,3,3,2,2,2,2,2,2,2
6,20,18,2,14,2,7,19,8,10,10,3,3,3,3,3,3,3,3,3,3,17,10,6,13,7,19,5,4,14,2,6,5,0,13,3,1,0,1,0,12,7,8,8,0,0,0,5,2,0,6,2,3,3,2,2,2,2,2,2,2
7,15,9,11,9,1,5,2,1,11,4,7,4,4,7,7,7,4,7,7,7,17,10,6,13,7,3,5,4,19,2,17,2,8,6,6,9,9,8,15,16,7,8,11,0,12,10,5,11,0,6,3,4,4,3,3,3,3,3,3,3
8,20,18,2,14,2,7,19,8,10,10,3,3,3,3,3,3,3,3,3,3,17,10,6,13,7,17,20,1,17,17,10,18,0,14,3,15,0,1,12,12,14,8,10,11,12,0,5,11,14,6,3,3,1,3,4,4,2,3,4,4
9,15,9,11,9,1,5,2,1,11,4,3,4,4,3,3,3,4,3,3,3,14,5,1,12,14,13,2,8,10,9,3,12,5,13,12,6,11,10,7,2,7,0,11,0,0,0,4,2,0,6,4,2,1,4,4,4,4,1,4,4
10,17,19,2,10,2,12,9,4,10,10,4,3,3,4,1,1,3,4,4,4,15,5,1,12,14,13,2,8,10,9,10,1,8,17,12,11,9,1,0,1,7,8,11,0,0,0,5,2,15,6,4,2,1,4,1,1,4,1,1,1
11,20,18,2,14,2,7,19,8,10,10,3,3,3,3,3,3,3,3,3,3,17,10,6,13,7,19,5,4,14,2,6,1,0,8,3,1,0,1,18,12,14,8,10,11,12,10,5,11,14,6,3,3,3,2,2,2,2,2,2,2
12,17,19,2,10,2,7,19,8,10,10,3,3,3,3,3,3,3,3,3,3,6,13,10,7,2,3,4,8,10,14,6,13,6,2,1,15,3,15,9,18,7,8,8,0,0,0,5,2,0,6,3,3,1,3,4,4,2,3,4,4
13,20,18,2,14,2,7,19,8,10,10,3,3,3,3,3,3,3,3,3,3,17,10,6,13,7,19,5,4,14,2,6,1,0,8,3,1,0,1,18,12,14,8,10,11,12,10,5,11,14,6,2,3,3,2,2,2,2,2,2,2
14,20,18,2,14,2,7,19,8,10,10,3,3,3,3,3,3,3,3,3,3,6,10,6,16,18,20,4,1,17,17,6,1,0,16,3,1,0,1,0,12,14,8,10,11,12,10,5,11,14,6,3,3,1,3,4,4,2,3,4,4
15,17,19,11,10,17,12,9,4,5,7,3,3,3,3,3,3,3,3,3,3,6,13,10,7,2,3,4,8,10,14,3,17,8,7,12,6,11,10,0,1,7,8,11,0,0,0,5,11,0,6,3,2,1,4,4,4,4,3,4,4
16,17,19,2,10,2,7,19,8,10,10,4,4,4,7,7,7,4,7,7,7,15,5,6,13,2,3,4,1,19,14,6,2,8,6,6,6,9,8,1,4,7,8,11,0,0,0,5,2,0,6,3,4,4,3,3,3,3,3,3,3
17,20,18,2,14,2,7,19,8,10,10,3,3,3,3,3,3,3,3,3,3,17,10,6,13,7,19,5,4,14,2,9,8,12,10,6,9,10,6,13,7,14,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
18,20,18,2,14,2,7,19,8,10,10,3,3,3,3,3,3,3,3,3,3,17,10,6,13,7,17,5,4,12,2,17,2,8,6,6,9,9,8,15,16,14,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
19,13,3,9,8,20,8,13,3,5,7,6,5,2,5,2,5,6,2,5,2,14,11,1,12,14,13,2,8,10,9,11,15,0,5,7,8,12,18,12,9,8,0,5,13,14,12,4,0,0,2,4,2,1,4,4,4,4,1,4,4
20,20,18,2,14,2,7,19,8,10,10,3,3,3,3,3,3,3,3,3,3,17,10,6,13,7,19,5,4,14,2,6,1,0,8,3,1,0,1,18,12,14,8,10,11,12,0,5,11,14,6,2,3,3,2,2,2,2,2,2,2
21,20,18,2,14,2,7,19,8,10,10,4,3,3,4,1,1,3,4,4,4,17,10,6,13,7,19,5,4,14,2,16,12,16,13,17,16,0,6,14,2,14,8,10,11,12,10,5,11,14,6,3,4,4,3,3,3,3,3,3,3
