,20180419_BZ9_control_0,20180419_BZ9_control_1,20180419_BZ9_control_2,20180419_BZ9_control_3,20180419_BZ9_control_4,20180419_BZ9_control_5,20180419_BZ9_control_6,20180419_BZ9_control_7,20180419_BZ9_control_8,20180419_BZ9_control_9
0,2,2,4,3,0,4,1,1,4,13
1,2,2,4,3,0,8,1,1,4,4
2,2,2,4,3,0,4,1,1,4,4
3,2,2,4,3,0,4,1,1,4,4
4,6,5,6,4,7,7,6,2,3,5
5,4,3,3,5,6,3,3,10,2,13
6,2,2,4,3,0,4,1,1,4,4
7,4,3,3,5,6,3,3,10,2,13
8,6,5,6,4,7,7,6,2,3,5
9,4,3,3,5,6,3,3,10,2,13
10,2,2,4,3,0,4,1,1,4,4
11,4,3,3,5,6,3,3,10,2,13
12,2,2,4,3,0,4,1,1,4,4
13,6,5,6,4,7,7,6,2,3,5
14,2,2,4,3,0,4,1,1,4,4
15,6,5,6,4,7,7,6,2,3,5
16,2,3,3,3,6,4,3,10,2,13
17,2,2,4,3,0,4,1,1,4,4
18,6,5,6,4,7,7,6,2,3,5
19,6,5,6,4,7,7,6,2,3,5
20,6,5,6,4,7,7,6,2,3,5
21,2,2,4,3,0,4,1,1,4,4
22,4,3,3,3,6,3,3,10,4,13
23,4,3,3,5,6,3,3,10,2,13
24,2,2,4,3,0,4,1,1,4,4
25,2,2,4,3,0,4,1,1,4,4
26,2,2,4,3,0,4,1,1,4,4
27,2,2,4,3,0,4,1,1,4,4
28,4,3,3,5,6,3,3,10,2,13
29,4,3,3,5,6,3,3,10,2,13
30,2,2,4,3,0,4,1,1,4,4
31,2,2,4,3,0,4,1,1,4,4
32,2,2,4,3,0,4,1,1,4,4
33,2,2,4,3,0,4,1,1,4,4
34,2,2,4,3,0,4,1,1,4,4
35,2,2,4,3,0,4,1,1,4,4
36,2,2,4,3,0,4,1,1,4,4
37,2,2,4,3,0,4,1,1,4,4
38,6,5,6,4,7,7,6,2,3,5
39,2,2,4,3,7,4,1,1,4,4
40,2,2,4,3,0,4,1,1,4,4
41,2,2,4,3,0,4,1,1,11,4
42,2,2,4,3,0,4,1,1,4,4
43,2,2,4,3,0,4,1,1,4,4
44,6,2,4,3,0,4,1,1,4,4
45,2,2,4,3,0,4,1,1,4,4
46,6,5,6,4,7,7,6,2,3,5
47,6,5,6,4,7,7,6,2,3,5
48,6,3,3,5,0,4,3,10,3,13
49,2,2,4,3,0,4,1,1,4,4
50,6,5,6,4,7,7,6,2,3,5
51,8,7,8,9,5,8,8,1,8,4
52,2,2,4,3,0,4,1,1,4,4
53,2,2,4,3,0,4,1,1,4,4
54,6,5,6,4,7,7,6,2,3,5
55,6,5,6,4,7,7,6,2,3,5
56,2,2,4,3,0,4,1,1,4,4
57,6,5,6,4,7,7,6,2,3,5
58,6,5,6,4,7,7,6,2,3,5
59,6,5,6,4,7,7,6,2,3,5
60,6,5,6,4,7,7,6,2,3,5
61,6,5,6,4,7,7,6,2,3,5
62,6,5,6,4,7,7,6,2,3,5
63,2,2,4,3,0,4,1,1,4,4
64,2,2,4,12,0,4,1,6,4,11
65,2,2,4,3,0,4,1,1,4,4
66,6,5,6,4,7,7,6,2,3,5
67,6,5,6,4,7,7,6,2,3,5
68,4,3,3,5,6,3,3,10,2,13
69,4,1,4,5,0,4,1,10,4,4
70,6,5,6,4,7,7,6,2,3,5
71,2,2,4,3,0,4,1,1,4,4
72,4,3,3,5,6,3,3,10,2,13
73,6,5,6,9,0,8,1,1,8,11
74,6,5,6,4,7,7,6,2,3,5
75,3,12,0,1,3,1,0,11,1,3
76,2,2,4,3,0,4,1,1,4,4
77,8,7,8,9,5,8,8,8,8,7
78,2,2,4,3,0,7,6,1,4,4
79,3,8,0,1,3,1,0,11,1,3
80,4,3,3,5,6,3,3,10,2,13
81,1,4,1,6,9,9,10,9,9,6
82,2,2,4,3,0,4,1,1,4,4
83,9,8,12,8,12,5,9,6,9,8
84,9,9,12,12,11,4,9,1,11,6
85,9,2,4,3,0,4,9,1,4,6
86,2,2,4,3,0,4,1,1,4,4
87,3,8,0,1,3,1,0,11,1,3
88,4,3,3,5,6,3,3,10,2,13
89,6,5,6,4,0,7,1,2,3,5
90,1,4,1,6,9,9,10,9,9,6
91,1,4,1,6,9,9,10,9,9,6
92,2,2,4,3,0,4,1,1,4,4
93,1,8,1,6,12,9,10,9,9,8
94,4,3,3,5,6,3,3,10,2,13
95,3,8,0,1,3,1,0,11,1,8
96,1,4,1,6,9,9,10,9,9,6
97,1,4,1,6,9,9,10,9,9,6
98,1,4,12,10,9,9,0,9,11,4
99,3,8,0,8,3,1,0,11,1,3
100,4,3,3,5,6,3,3,10,2,13
101,1,4,1,6,9,9,10,9,9,6
102,1,4,1,6,9,9,10,9,9,6
103,11,2,12,2,11,9,0,6,5,3
104,11,4,12,2,1,9,10,9,9,1
105,4,3,3,5,6,3,3,10,2,13
106,1,4,1,6,9,9,0,6,1,6
107,1,4,1,6,9,9,10,9,9,6
108,1,4,1,6,9,9,10,9,9,6
109,3,8,0,8,12,1,0,11,10,8
110,1,4,1,6,9,9,10,9,9,6
111,1,4,12,10,9,9,9,9,9,6
112,3,8,0,8,12,1,0,11,1,8
113,1,4,1,6,9,9,10,9,9,6
114,1,4,1,6,9,9,10,9,9,6
115,1,4,1,6,9,9,10,9,9,6
116,4,3,3,5,6,3,3,10,2,13
117,1,4,1,6,9,9,10,9,9,6
118,1,4,1,6,9,9,10,9,9,6
119,1,4,1,6,9,9,10,9,9,6
120,1,4,1,6,9,9,10,9,9,6
121,1,4,1,6,9,9,10,9,9,6
122,1,4,1,6,9,9,10,9,9,6
123,1,4,1,6,9,9,10,9,9,6
124,1,4,1,6,9,9,4,4,9,6
125,11,4,1,6,9,9,10,9,9,6
126,1,4,1,6,9,9,10,9,9,6
127,1,4,1,6,9,9,10,9,9,6
128,1,4,1,10,9,9,10,10,1,13
129,1,4,1,6,9,9,10,9,9,6
130,1,4,1,6,9,9,10,9,9,6
131,11,4,1,6,9,9,10,9,9,1
132,11,1,11,2,1,2,4,4,7,6
133,1,4,1,6,9,9,10,9,9,6
134,1,8,1,6,9,5,10,9,9,6
135,1,4,1,6,9,9,10,9,9,6
136,9,8,0,8,12,1,10,6,9,8
137,1,4,1,6,9,9,10,9,9,6
138,3,8,0,8,3,1,0,11,10,8
