,20180417_BZ5_control_0,20180417_BZ5_control_1,20180417_BZ5_control_2,20180417_BZ5_control_3,20180417_BZ5_control_4,20180417_BZ5_control_5,20180417_BZ5_control_6,20180417_BZ5_control_7,20180417_BZ5_control_8,20180417_BZ5_control_9
0,8,8,11,0,0,0,5,2,14,6
1,3,0,11,0,0,0,4,2,0,2
2,8,8,11,0,0,0,5,11,0,6
3,8,8,11,0,0,0,5,2,0,6
4,8,8,11,0,0,0,5,2,0,6
5,13,8,10,11,12,10,5,11,13,6
6,8,8,8,0,0,0,5,2,0,6
7,8,8,11,0,12,10,5,11,0,6
8,13,8,10,11,12,0,5,11,13,6
9,8,0,11,0,0,0,4,2,0,6
10,8,8,11,0,0,0,5,2,14,6
11,13,8,10,11,12,10,5,11,13,6
12,8,8,8,0,0,0,5,2,0,6
13,13,8,10,11,12,10,5,11,13,6
14,13,8,10,11,12,10,5,11,13,6
15,8,8,11,0,0,0,5,11,0,6
16,8,8,11,0,0,0,5,2,0,6
17,13,8,10,11,12,10,5,11,13,6
18,13,8,10,11,12,10,5,11,13,6
19,3,0,5,13,14,12,4,0,9,2
20,13,8,10,11,12,0,5,11,13,6
21,13,8,10,11,12,10,5,11,13,6
22,13,8,10,11,12,10,5,11,13,6
23,13,8,10,11,12,10,5,11,13,6
24,8,8,11,0,0,0,5,2,0,6
25,8,8,10,11,12,0,5,11,0,6
26,13,8,10,11,12,10,5,11,13,6
27,13,8,10,11,12,10,5,11,13,6
28,13,8,10,11,12,10,5,11,13,6
29,8,0,11,0,0,0,4,2,0,2
30,8,0,11,0,0,0,5,2,0,6
31,13,8,10,11,12,10,5,11,13,6
32,8,8,11,0,0,0,5,2,0,6
33,13,8,10,11,12,10,5,11,13,6
34,13,8,10,11,12,10,5,11,13,6
35,13,8,10,11,12,10,5,11,13,6
36,13,8,10,11,12,10,5,11,13,6
37,8,0,11,0,0,0,5,2,0,6
38,13,8,10,11,12,10,5,11,13,6
39,13,8,10,11,12,10,5,11,13,6
40,8,8,11,0,0,0,5,2,14,6
41,13,8,10,11,12,10,5,11,13,6
42,13,8,10,11,12,10,5,11,13,6
43,13,8,10,11,12,10,5,11,13,6
44,13,8,10,11,12,10,5,11,13,6
45,13,8,10,11,12,10,5,11,13,6
46,13,8,10,11,12,10,5,11,13,6
47,8,8,11,0,0,0,5,2,0,6
48,13,8,10,11,12,10,5,11,13,6
49,13,8,10,11,12,10,5,11,13,6
50,13,8,10,11,12,10,5,11,13,6
51,8,0,11,0,0,0,5,2,0,6
52,13,8,10,11,12,10,5,11,13,6
