,20180424_BZ14_control_0,20180424_BZ14_control_1,20180424_BZ14_control_2,20180424_BZ14_control_3,20180424_BZ14_control_4,20180424_BZ14_control_5,20180424_BZ14_control_6,20180424_BZ14_control_7,20180424_BZ14_control_8,20180424_BZ14_control_9
0,9,10,3,9,6,0,8,1,5,7
1,9,10,3,9,6,0,8,1,5,7
2,9,10,3,9,6,0,8,1,5,7
3,9,10,3,9,6,0,8,1,5,7
4,9,10,3,9,6,0,8,1,5,7
5,9,10,3,9,6,0,8,1,5,7
6,9,10,3,9,6,0,8,1,5,7
7,9,10,3,9,6,0,8,1,5,7
8,12,6,3,1,11,7,6,6,12,2
9,9,10,3,9,6,0,8,1,5,7
10,9,10,3,9,6,0,8,1,5,7
11,9,10,3,9,10,0,8,1,5,7
12,9,10,3,9,6,0,8,1,5,7
13,9,7,3,9,10,11,8,6,5,8
14,9,7,3,6,10,0,8,1,5,8
15,9,10,3,9,10,0,8,1,5,8
16,9,7,3,9,10,0,8,1,5,8
17,9,10,3,9,6,0,8,1,5,7
18,1,5,0,3,5,2,0,0,1,1
19,9,10,3,9,6,0,8,1,5,7
20,9,10,3,9,6,0,8,1,5,7
21,9,10,3,9,6,0,8,1,5,7
22,8,10,8,9,8,12,9,1,8,7
23,9,10,3,9,6,0,8,1,5,7
24,9,10,3,9,6,0,8,1,5,7
25,1,5,0,3,5,2,0,0,1,1
26,9,10,3,9,6,0,8,1,5,7
27,8,10,8,9,8,12,9,1,8,10
28,9,10,3,9,6,0,8,1,5,7
29,9,10,3,9,6,0,8,1,5,7
30,9,10,3,9,6,0,8,1,5,7
31,1,10,0,3,11,2,0,1,1,1
32,8,10,8,9,6,12,9,1,8,7
33,1,5,0,3,5,2,0,0,1,1
34,9,10,3,9,6,0,8,1,5,7
35,1,5,0,3,5,2,0,0,1,1
36,1,6,0,3,5,2,1,6,6,1
37,1,5,0,3,5,2,0,1,1,1
38,1,10,0,3,5,2,0,0,1,1
39,9,10,3,9,6,0,8,1,5,7
40,8,7,3,9,10,0,8,1,5,7
41,1,5,0,3,5,2,0,0,1,1
42,1,5,0,3,5,2,0,0,1,1
43,8,8,8,9,8,12,9,1,8,10
44,8,10,0,9,8,0,9,1,5,7
45,8,10,8,9,8,12,9,1,8,7
46,1,5,0,3,5,2,0,0,1,1
47,1,5,0,3,5,2,0,0,1,1
48,1,5,0,3,5,2,0,0,1,1
49,12,7,3,8,0,3,12,1,7,8
50,1,10,3,13,10,0,8,1,5,7
51,1,5,0,3,5,2,0,0,1,1
52,1,10,8,3,8,12,9,0,8,10
53,9,10,3,9,6,0,8,1,5,7
54,1,10,0,9,8,0,0,0,1,7
55,1,5,0,3,5,2,0,0,1,1
56,1,5,0,3,5,2,0,0,1,1
57,1,5,0,3,5,2,0,0,1,1
58,1,5,0,3,5,2,0,0,1,1
59,8,10,8,9,8,12,9,1,8,10
60,1,5,0,3,5,2,0,0,1,1
61,1,5,0,3,11,2,0,0,1,1
