,20180419_BZ9_control_0,20180419_BZ9_control_1,20180419_BZ9_control_2,20180419_BZ9_control_3,20180419_BZ9_control_4,20180419_BZ9_control_5,20180419_BZ9_control_6,20180419_BZ9_control_7,20180419_BZ9_control_8,20180419_BZ9_control_9
0,4,1,5,6,3,5,2,2,6,1
1,4,1,2,6,3,8,2,2,7,1
2,4,1,2,6,3,5,2,2,6,1
3,4,1,2,6,3,5,2,2,6,1
4,7,7,6,5,6,6,8,6,4,6
5,5,3,5,7,5,4,5,8,3,9
6,4,1,2,6,3,5,2,2,6,1
7,5,3,5,7,5,4,5,8,3,9
8,7,7,6,5,6,6,8,6,4,6
9,5,3,5,7,5,4,5,8,3,9
10,4,1,2,6,3,5,2,2,6,1
11,5,3,5,7,5,4,5,8,3,9
12,4,1,2,6,3,5,2,2,6,1
13,7,7,6,5,6,6,8,6,4,6
14,4,1,2,6,3,5,2,2,6,1
15,7,7,6,5,6,6,8,6,4,6
16,5,3,5,6,5,5,5,8,3,9
17,4,1,2,6,3,5,2,2,6,1
18,7,7,6,5,6,6,8,6,4,6
19,7,7,6,5,6,6,8,6,4,6
20,7,7,6,5,6,6,8,6,4,6
21,4,1,2,6,3,5,2,2,6,1
22,5,3,5,7,5,5,5,8,6,9
23,5,3,5,7,5,4,5,8,3,9
24,4,1,2,6,3,5,2,2,6,1
25,4,1,2,6,3,5,2,2,6,1
26,4,1,2,6,3,5,2,2,6,1
27,4,1,2,6,3,5,2,2,6,1
28,5,3,5,7,5,4,5,8,3,9
29,5,3,5,7,5,4,5,8,3,9
30,4,1,2,6,3,5,2,2,6,1
31,4,1,2,6,3,5,2,2,6,1
32,4,1,2,6,3,5,2,2,6,1
33,4,1,2,6,3,5,2,2,6,1
34,4,1,2,6,3,5,2,2,6,1
35,4,1,2,6,6,5,2,2,6,1
36,4,1,2,6,3,5,2,2,6,1
37,4,1,2,6,3,5,2,2,6,1
38,7,7,6,5,6,6,8,6,4,6
39,4,1,2,6,6,5,8,2,6,1
40,4,1,2,6,3,5,2,2,6,1
41,4,1,2,6,3,5,2,2,6,1
42,4,1,2,6,3,5,2,2,6,1
43,4,1,2,6,3,5,2,2,6,1
44,7,1,2,6,3,5,2,2,6,1
45,4,1,2,6,3,5,2,2,6,1
46,7,7,6,5,6,6,8,6,4,6
47,7,7,6,5,6,6,8,6,4,6
48,7,3,5,7,3,5,5,2,4,1
49,4,1,2,6,3,5,2,2,6,1
50,7,7,6,5,6,6,8,6,4,6
51,4,8,2,10,4,8,2,9,7,1
52,4,1,2,6,3,5,2,2,6,1
53,4,1,2,6,3,5,2,2,6,1
54,7,7,6,5,6,6,8,6,4,6
55,7,7,6,5,6,6,8,6,4,6
56,4,1,2,6,3,5,2,2,6,1
57,7,7,6,5,6,6,8,6,4,6
58,7,7,6,5,6,6,8,6,4,6
59,7,7,6,5,6,6,8,6,4,6
60,7,7,6,5,6,6,8,6,4,6
61,7,7,6,5,6,6,8,6,4,6
62,7,7,6,5,6,6,8,6,4,6
63,4,1,2,6,3,5,2,2,6,1
64,4,1,2,4,3,5,2,2,6,1
65,4,1,2,6,3,5,2,2,6,1
66,7,7,6,5,6,6,8,6,4,6
67,7,7,6,5,6,6,8,6,4,6
68,5,3,5,7,5,4,5,8,3,9
69,5,1,2,7,3,5,2,2,3,1
70,7,7,6,5,6,6,8,6,4,6
71,4,1,2,6,3,5,2,2,6,1
72,5,3,5,7,5,4,5,8,3,9
73,7,7,6,5,3,8,8,6,7,1
74,7,7,6,5,6,6,8,6,4,6
75,3,5,3,2,2,1,3,3,1,4
76,4,1,2,6,3,5,2,2,6,1
77,9,8,7,10,4,8,7,9,7,8
78,4,1,2,6,3,6,2,2,6,1
79,3,5,3,3,2,1,3,3,1,4
80,5,3,5,7,5,4,5,8,3,9
81,2,6,4,9,8,2,9,0,9,5
82,4,1,2,6,3,5,2,2,6,1
83,6,2,4,8,9,2,1,0,9,7
84,6,1,2,4,9,5,1,0,5,5
85,6,1,2,4,3,5,1,2,6,5
86,4,1,2,6,3,5,2,2,6,1
87,3,5,3,3,2,1,3,3,1,4
88,5,3,5,7,5,4,5,8,3,9
89,7,7,6,5,3,6,8,6,4,1
90,2,6,4,9,8,2,9,0,9,5
91,2,6,4,9,8,2,9,0,9,5
92,4,1,2,6,3,5,2,2,6,1
93,6,6,4,9,8,1,9,0,9,7
94,5,3,5,7,5,4,5,8,3,9
95,3,5,3,8,2,1,3,3,1,4
96,2,6,4,9,8,2,9,0,9,5
97,2,6,4,9,8,2,9,0,9,5
98,2,6,4,4,8,2,3,0,5,5
99,3,5,3,8,2,1,3,3,1,4
100,5,3,5,7,5,4,5,8,3,9
101,2,6,4,9,8,2,9,0,9,5
102,2,6,4,4,8,2,9,0,9,5
103,2,1,2,4,10,5,3,5,5,2
104,2,6,4,4,1,3,4,0,9,5
105,5,3,5,7,5,4,5,8,3,9
106,2,6,4,9,8,2,3,0,1,5
107,2,6,4,9,8,2,9,0,9,5
108,2,6,4,9,8,2,9,0,9,5
109,3,2,3,3,9,1,3,3,10,7
110,2,6,4,4,8,2,9,0,9,5
111,6,6,4,4,8,2,0,0,9,5
112,3,2,3,3,2,1,3,3,1,7
113,2,6,4,9,8,2,9,0,9,5
114,2,6,4,9,8,2,9,0,9,5
115,2,6,4,9,8,2,9,0,9,5
116,5,3,5,7,5,4,5,8,3,9
117,2,6,4,9,8,2,9,0,9,5
118,2,6,4,9,8,2,9,0,9,5
119,2,6,4,9,8,2,9,0,9,5
120,2,6,4,9,8,2,9,0,9,5
121,2,6,4,9,8,2,9,0,9,5
122,2,6,4,9,8,2,9,5,9,5
123,2,6,4,9,8,2,9,0,9,5
124,2,6,4,2,8,3,4,5,9,5
125,2,6,4,9,8,2,9,0,9,5
126,2,6,4,9,8,2,9,0,9,5
127,2,6,4,9,8,2,9,0,9,5
128,2,6,5,2,8,2,9,8,1,9
129,2,6,4,9,8,2,9,0,9,5
130,2,6,4,9,8,2,9,0,9,5
131,2,6,4,2,8,2,9,0,9,2
132,1,4,1,2,1,3,4,5,2,5
133,2,6,4,9,8,2,9,0,9,5
134,2,2,4,9,8,2,9,0,9,7
135,2,6,4,9,8,2,9,0,9,5
136,6,2,4,8,9,1,9,0,9,7
137,2,6,4,9,8,2,9,0,9,5
138,6,5,3,8,2,1,3,3,10,7
139,2,6,4,9,8,2,9,0,9,5
140,2,6,4,9,8,2,9,0,9,5
141,6,2,4,9,9,1,9,3,9,7
142,2,6,4,9,8,2,9,0,9,5
143,2,6,4,9,8,1,9,0,9,5
144,2,6,4,9,8,2,9,0,9,5
145,2,6,4,9,8,2,9,0,9,5
146,6,2,4,9,9,1,4,3,9,7
147,2,6,4,9,8,2,9,0,9,5
148,2,6,4,9,8,2,9,0,9,5
149,2,6,4,9,8,2,9,0,9,5
150,2,6,4,9,8,2,9,0,9,5
151,2,6,4,9,8,2,9,0,9,5
152,2,6,4,9,8,2,9,0,9,5
153,3,2,3,9,2,1,3,3,9,7
154,2,6,4,9,8,2,9,0,9,5
155,6,2,2,4,5,2,2,7,10,1
156,3,2,4,9,8,1,9,3,9,7
157,2,6,4,9,8,2,9,0,9,5
158,2,6,4,9,8,1,9,0,9,5
159,6,2,4,9,8,1,4,0,9,7
160,2,4,1,2,8,2,4,5,2,5
161,2,6,4,9,8,2,9,0,9,5
162,2,6,1,2,8,3,4,5,1,2
163,6,5,4,9,8,1,9,0,9,7
164,4,7,6,5,3,6,4,6,6,6
165,3,2,3,8,2,1,3,3,1,4
166,2,6,4,4,8,2,9,0,2,5
167,2,6,4,9,8,2,9,0,9,5
168,2,6,4,9,8,1,9,0,9,7
169,2,6,4,9,8,2,9,0,9,5
170,2,6,4,9,8,2,9,0,9,5
171,2,6,4,9,8,2,9,0,9,5
172,6,2,3,8,9,1,1,7,10,7
173,2,6,4,9,8,2,9,0,9,5
174,6,2,4,9,1,1,4,5,9,7
175,2,2,4,9,8,1,3,3,9,7
176,2,6,4,9,8,1,9,5,9,5
177,4,1,2,6,3,5,2,2,6,1
178,6,2,10,3,5,2,3,7,10,4
179,2,6,4,2,8,2,9,0,9,5
180,3,2,3,8,2,1,3,3,1,7
181,6,6,1,4,1,3,4,0,5,5
182,2,4,10,2,1,2,9,0,5,5
183,6,8,4,9,8,2,9,0,9,7
184,2,6,4,9,8,2,9,0,9,5
185,2,6,4,9,8,2,9,0,9,5
186,3,2,3,3,2,1,3,3,1,7
187,7,7,6,5,6,6,8,6,4,6
188,6,2,3,8,9,1,1,3,10,7
189,2,6,1,3,8,1,4,0,1,5
190,6,2,4,8,9,1,1,0,9,7
191,1,4,1,2,1,3,4,5,2,2
192,2,6,1,9,8,2,9,0,9,5
193,2,6,4,9,8,2,9,0,9,5
194,1,4,1,2,1,3,4,5,2,2
195,3,5,3,3,8,1,3,3,1,5
196,7,7,6,5,6,6,8,6,4,6
197,9,8,7,10,4,8,7,9,7,8
198,1,4,1,2,1,3,4,5,2,2
199,2,4,8,2,3,2,0,5,1,1
200,9,8,7,10,4,8,7,9,7,8
201,3,2,3,8,2,1,3,3,1,7
202,1,4,1,2,1,3,4,5,2,2
203,3,2,3,8,2,1,2,3,10,4
204,6,2,8,8,9,9,1,7,10,7
205,6,6,4,4,8,3,4,0,9,5
206,7,7,6,5,6,6,8,6,4,6
207,6,2,0,0,7,0,1,1,10,0
208,6,4,1,4,1,3,4,0,2,7
209,3,5,3,3,2,1,3,3,1,7
210,6,2,3,8,9,1,1,3,10,7
211,3,2,3,8,9,1,1,3,10,7
212,6,2,1,8,9,1,2,5,10,4
213,6,10,1,4,1,3,1,0,5,5
214,6,2,3,4,2,1,3,3,1,7
215,1,4,3,3,1,1,4,5,1,2
216,7,7,6,5,6,6,8,6,4,6
217,6,2,3,8,9,1,1,3,10,7
218,9,8,7,10,4,8,7,9,7,8
219,3,2,3,3,2,1,4,3,1,7
220,6,2,8,8,9,10,1,9,7,7
221,3,2,3,8,9,1,1,3,10,4
222,2,6,4,4,8,2,9,0,2,5
223,6,10,1,4,1,3,4,0,5,5
224,1,5,3,3,2,1,3,3,1,2
225,7,7,6,5,6,6,8,6,4,6
226,6,2,1,8,9,1,1,3,10,7
227,2,6,4,9,8,2,9,0,9,5
228,2,6,4,4,1,2,4,0,9,5
229,1,6,1,4,1,3,4,5,2,5
230,3,5,3,3,2,1,3,3,1,2
231,2,6,4,9,8,2,9,0,9,5
232,7,7,6,5,6,6,8,6,4,6
233,3,2,3,8,2,1,3,3,1,4
234,6,2,1,8,9,1,1,5,10,7
235,3,5,3,3,2,1,3,3,1,4
236,3,2,3,8,2,1,3,3,1,4
237,6,2,1,8,9,2,1,5,10,7
238,3,5,3,8,2,1,3,3,1,4
239,9,8,7,10,4,8,7,9,7,8
240,4,1,2,4,3,5,2,2,5,1
241,4,1,2,6,3,5,2,2,6,1
242,6,2,1,8,9,1,1,7,10,7
243,6,2,4,4,9,2,4,0,9,7
244,9,8,7,10,4,8,7,9,7,8
245,6,10,4,9,8,2,9,0,9,5
246,6,10,1,4,8,3,4,0,9,5
247,6,2,10,8,9,1,1,7,10,7
248,6,2,0,0,9,0,1,1,0,7
249,6,8,1,3,9,3,1,7,1,7
250,6,10,1,4,1,3,4,0,5,5
251,4,1,2,6,3,5,2,2,6,1
252,3,5,3,3,2,1,3,3,1,4
253,5,3,5,7,5,4,5,8,3,9
254,3,2,5,8,2,1,3,7,10,7
255,1,4,3,2,2,3,4,5,1,2
256,3,5,3,3,2,1,3,3,1,4
