,20180424_BZ14_control_0,20180424_BZ14_control_1,20180424_BZ14_control_2,20180424_BZ14_control_3,20180424_BZ14_control_4,20180424_BZ14_control_5,20180424_BZ14_control_6,20180424_BZ14_control_7,20180424_BZ14_control_8,20180424_BZ14_control_9
0,8,3,3,9,1,3,4,4,2,3
1,8,3,3,9,1,3,4,4,2,3
2,8,3,3,2,1,3,5,7,2,3
3,8,3,3,9,1,3,4,4,2,3
4,8,3,3,9,1,3,4,4,2,3
5,8,3,3,9,1,3,4,4,2,3
6,8,3,3,9,1,3,4,4,2,3
7,8,3,3,9,1,3,4,4,2,3
8,9,3,8,3,4,8,8,5,8,2
9,8,3,3,9,1,3,4,4,2,3
10,8,3,3,9,1,3,4,4,2,3
11,8,3,3,9,1,3,4,4,2,3
12,8,3,3,9,1,3,4,4,2,3
13,8,3,3,2,1,3,4,4,2,3
14,8,3,3,2,1,3,4,4,2,3
15,8,3,3,2,1,3,4,4,2,3
16,8,3,3,9,1,3,4,4,2,3
17,8,3,3,9,1,3,4,4,2,3
18,1,6,2,5,8,2,3,1,1,6
19,8,3,3,2,1,3,4,4,2,3
20,8,3,3,9,1,3,4,4,2,3
21,8,3,3,9,1,3,4,4,2,3
22,6,3,7,6,9,6,5,4,6,3
23,8,3,3,9,1,3,4,4,2,3
24,8,3,3,9,1,3,4,4,2,3
25,1,6,2,5,8,2,3,1,1,6
26,8,3,3,9,1,3,4,4,2,3
27,6,7,7,8,9,6,5,7,6,4
28,8,3,3,9,1,3,4,4,2,3
29,8,3,3,9,1,3,4,4,2,3
30,8,3,3,9,1,3,4,4,2,3
31,1,6,2,5,5,2,4,4,1,6
32,8,7,7,8,1,3,5,7,6,3
33,1,6,2,5,8,2,3,4,1,6
34,8,3,3,9,1,3,4,4,2,3
35,1,6,2,5,8,2,3,1,1,6
36,1,6,9,1,6,2,1,1,1,6
37,1,6,2,5,8,2,3,1,1,6
38,1,6,2,5,5,2,3,1,1,6
39,8,3,3,9,1,3,4,4,2,3
40,8,3,3,2,1,3,5,4,6,3
41,1,6,2,5,8,2,3,1,1,6
42,1,6,2,5,8,2,3,1,1,6
43,6,7,7,8,9,6,5,7,6,4
44,8,3,3,9,9,2,3,4,1,6
45,6,3,7,8,9,6,5,4,6,3
46,1,6,2,5,8,2,3,1,1,6
47,1,6,2,5,8,2,3,1,1,6
48,1,6,2,5,8,2,3,1,1,6
49,5,3,3,2,4,3,2,4,0,3
50,8,3,3,2,1,3,4,4,2,3
51,1,6,2,5,8,2,3,1,1,6
52,6,3,7,8,9,6,5,7,6,6
53,8,3,3,9,9,3,5,4,2,3
54,1,3,2,5,5,2,3,1,1,6
55,1,6,2,5,8,2,3,1,1,6
56,1,6,2,5,8,2,3,1,1,6
57,1,6,2,5,8,2,3,1,1,6
58,1,6,2,5,8,2,3,1,1,6
59,6,7,7,8,9,6,5,7,6,3
60,1,6,2,5,8,2,3,1,1,6
61,1,3,2,5,5,2,3,1,1,6
62,1,6,2,5,5,3,3,1,1,6
63,8,3,3,2,1,3,4,4,6,3
64,1,6,2,5,8,2,3,1,1,6
65,6,3,2,8,5,6,5,4,6,6
66,1,6,2,5,8,2,3,1,1,6
67,1,4,2,5,8,2,3,1,1,6
68,1,6,2,5,8,2,3,1,1,6
69,1,6,2,5,8,2,3,1,1,6
70,1,6,2,5,8,2,3,1,1,6
71,8,3,3,9,1,3,4,4,2,3
72,3,5,2,5,5,2,6,1,1,6
73,7,6,2,5,5,2,3,1,1,6
74,1,6,2,5,8,2,3,1,1,6
75,1,4,8,3,4,8,1,4,8,3
76,6,3,3,8,5,3,5,4,6,3
77,1,6,2,5,5,2,3,1,1,6
78,1,4,9,7,5,2,3,5,1,2
79,7,6,2,5,5,2,3,1,8,6
80,1,6,2,5,8,2,3,1,1,6
81,8,3,3,9,1,3,4,4,2,3
82,1,6,2,5,8,2,3,1,1,6
83,9,3,9,5,6,5,3,1,4,2
84,1,6,2,5,8,2,3,1,1,6
85,1,6,2,5,8,2,3,1,1,6
86,1,6,2,5,8,2,3,1,1,6
87,1,6,2,5,8,2,3,1,1,6
88,6,7,9,3,5,2,5,7,6,4
89,8,3,3,9,1,3,4,7,2,3
90,1,6,2,5,8,2,3,1,1,6
91,1,6,2,5,8,5,3,1,1,6
92,1,6,2,5,5,2,3,1,1,6
93,1,6,2,5,8,2,3,1,1,6
94,1,6,2,3,8,2,5,1,1,6
95,1,6,2,5,5,2,3,1,1,6
96,1,6,2,5,8,2,3,1,1,6
97,6,7,7,8,9,6,5,7,6,4
98,6,3,7,8,5,6,5,3,6,3
99,6,3,7,8,9,6,5,7,6,6
100,8,3,3,9,5,3,6,4,2,3
101,1,6,2,5,8,2,3,1,1,6
102,1,6,9,5,8,5,3,1,1,6
103,1,3,2,5,5,2,3,1,1,6
104,1,6,2,5,8,2,3,1,1,6
105,1,6,2,5,8,2,3,1,1,6
106,1,6,2,5,8,2,3,1,1,6
107,1,6,2,5,8,2,3,1,1,6
108,1,4,9,5,5,2,1,1,8,2
109,2,0,9,7,6,1,6,5,3,2
110,1,6,2,5,5,2,3,1,1,6
111,1,6,1,5,5,2,3,1,1,2
112,1,6,2,5,8,2,3,1,1,6
113,4,6,9,1,8,5,1,1,4,6
114,1,6,2,5,8,2,3,1,1,6
115,4,6,2,1,8,2,3,1,4,6
116,1,6,2,5,8,2,3,1,1,6
117,1,6,2,5,8,2,3,1,1,6
118,7,3,3,9,1,3,4,4,2,8
119,1,6,2,5,8,2,3,1,1,6
