,20180417_BZ5_control_0,20180417_BZ5_control_1,20180417_BZ5_control_2,20180417_BZ5_control_3,20180417_BZ5_control_4,20180417_BZ5_control_5,20180417_BZ5_control_6,20180417_BZ5_control_7,20180417_BZ5_control_8,20180417_BZ5_control_9
0,1,8,11,0,0,1,10,2,0,6
1,1,0,11,0,0,1,7,2,0,2
2,1,8,11,0,0,1,10,10,0,6
3,1,8,11,0,0,1,10,2,0,6
4,1,8,11,0,0,1,10,2,0,6
5,12,8,10,11,12,10,10,10,12,6
6,12,8,11,0,0,1,10,2,0,6
7,12,8,11,0,12,10,10,10,0,6
8,12,8,10,11,12,1,10,10,12,6
9,1,0,11,0,0,1,10,2,0,6
10,1,8,11,0,0,1,10,2,0,6
11,12,8,10,11,12,10,10,10,12,6
12,1,8,11,0,0,1,7,2,0,6
13,12,8,10,11,12,10,10,10,12,6
14,12,8,10,11,12,10,10,10,12,6
15,1,8,11,0,0,1,10,10,0,6
16,1,8,11,0,0,1,7,2,0,6
17,12,8,10,11,12,10,10,10,12,6
18,12,8,10,11,12,10,10,10,12,6
19,7,0,5,13,14,12,7,6,9,2
20,12,8,10,11,12,1,10,10,12,6
21,12,8,10,11,12,10,10,10,12,6
22,12,8,10,11,12,10,10,10,12,6
23,12,8,10,11,12,10,10,10,12,6
24,1,8,11,0,0,1,10,2,0,6
25,12,8,10,11,12,1,10,2,0,6
26,12,8,10,11,12,10,10,10,12,6
27,12,8,10,11,12,10,10,10,12,6
28,12,8,10,11,12,10,10,10,12,6
29,1,0,11,0,0,1,10,2,0,2
30,1,0,11,0,0,1,10,2,0,6
31,12,8,10,11,12,10,10,10,12,6
32,1,8,11,0,0,1,10,2,0,6
33,12,8,10,11,12,10,10,10,12,6
34,12,8,10,11,12,10,10,10,12,6
35,12,8,10,11,12,10,10,10,12,6
36,12,8,10,11,12,10,10,10,12,6
37,1,0,11,0,0,1,10,2,0,6
38,12,8,10,11,12,10,10,10,12,6
39,12,8,10,11,12,10,10,10,12,6
40,1,8,11,0,0,1,10,2,0,6
41,12,8,10,11,12,10,10,10,12,6
42,12,8,10,11,12,10,10,10,12,6
43,12,8,10,11,12,10,10,10,12,6
44,12,8,10,11,12,10,10,10,12,6
45,12,8,10,11,12,10,10,10,12,6
46,12,8,10,11,12,10,10,10,12,6
47,1,8,11,0,0,1,10,2,0,6
48,12,8,10,11,12,10,10,10,12,6
49,12,8,10,11,12,10,10,10,12,6
50,12,8,10,11,12,10,10,10,12,6
51,1,0,11,0,0,1,1,2,0,6
52,12,8,10,11,12,10,10,10,12,6
53,12,8,10,11,12,10,10,10,12,6
54,1,8,11,0,0,1,10,2,0,6
55,12,8,10,11,12,10,10,10,12,6
56,12,8,10,11,12,10,10,10,12,6
57,1,8,11,0,0,1,10,2,0,6
58,1,0,11,0,0,1,10,2,0,6
59,12,8,10,11,12,10,10,10,12,6
60,1,0,11,0,0,1,10,2,0,6
61,1,0,5,13,0,1,1,2,0,2
62,1,0,11,0,0,1,10,2,0,6
63,1,8,10,0,12,1,10,2,0,6
64,1,0,11,0,0,1,7,2,0,2
65,1,0,11,0,0,1,10,2,10,2
66,1,8,11,0,0,1,10,2,0,6
67,1,0,11,0,0,1,1,2,0,2
68,1,0,11,0,0,1,1,2,0,2
69,1,0,11,0,0,1,10,2,0,6
70,1,0,9,12,8,1,7,2,10,2
71,1,0,11,0,0,1,1,2,0,2
72,1,0,11,0,0,1,11,2,0,2
73,3,12,12,8,14,7,11,9,11,13
74,1,0,11,0,0,1,10,2,0,2
75,1,0,11,12,8,1,1,2,0,6
76,1,0,11,0,0,1,10,2,0,2
77,1,0,11,0,0,1,10,2,0,6
78,3,12,12,8,14,7,11,9,11,13
79,1,0,12,0,0,1,10,2,0,6
80,3,12,12,0,0,7,10,9,0,13
81,3,12,12,8,14,7,10,9,11,13
82,0,5,7,5,4,6,9,3,6,3
83,0,5,7,5,4,6,9,3,6,3
84,1,8,10,0,12,10,10,9,0,6
85,1,8,10,0,12,1,10,2,0,6
86,1,5,11,0,0,1,3,2,6,2
87,1,8,10,0,0,1,10,2,0,6
88,1,8,11,0,0,1,10,2,0,6
89,0,0,4,13,4,14,7,3,4,2
90,0,5,7,5,4,6,9,3,6,3
91,0,5,7,5,4,6,9,3,6,1
92,1,0,11,0,0,1,1,2,0,6
93,1,0,11,0,0,1,7,2,0,2
94,1,0,11,0,0,1,7,2,0,2
95,1,0,11,0,0,1,1,2,0,2
96,4,5,7,10,4,3,9,1,6,1
97,1,0,11,0,0,1,1,2,0,6
98,0,0,7,13,4,12,3,3,4,3
99,5,3,3,13,2,14,12,1,3,1
100,0,5,7,5,4,6,9,1,6,3
101,1,0,11,0,0,1,1,2,0,2
102,0,5,7,5,4,6,9,3,3,1
103,5,3,7,3,5,3,9,1,3,11
104,1,0,11,0,0,1,1,2,0,2
105,1,0,11,0,0,1,7,2,0,2
106,0,12,12,5,4,6,9,9,6,13
107,0,5,7,5,4,6,9,3,6,3
108,0,5,7,3,4,1,12,3,6,3
109,3,12,12,8,14,7,11,9,11,13
110,1,8,11,0,0,1,1,2,0,2
111,7,5,7,5,4,6,3,1,6,3
